t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6168576	319488	37.1	2	0
1.00	0	0	0	500584448	421896192	98.4	2	0
2.01	0	0	0	902664192	875307008	101.0	2	0
3.01	0	1	0	1338228736	1305063424	100.0	2	0
4.01	0	1	0	1732874240	1690181632	100.0	2	0
5.02	0	1	0	2123665408	2078703616	101.0	2	0
6.02	0	1	0	2535116800	2490695680	100.0	2	0
7.03	0	1	0	2758705152	2713927680	101.0	2	0
8.03	0	2	0	3936055296	3884617728	125.6	16	4
9.03	0	2	0	7539453952	7481438208	199.6	16	4
10.04	0	119	0	9347055616	9276088320	484.1	26	4
11.04	0	384	0	9354645504	9283092480	805.4	26	4
12.05	0	584	0	9359630336	9287577600	812.0	26	4
13.05	0	949	0	9367142400	9294503936	740.8	26	4
14.05	0	1164	0	9368379392	9296326656	600.5	26	4
15.06	0	1164	0	9371697152	9299820544	643.9	26	4
16.06	0	1181	0	9374466048	9302990848	615.8	26	4
17.07	0	1181	0	9381076992	9311371264	645.3	26	4
18.07	0	2306	0	9384521728	9313034240	609.2	26	4
19.08	0	2306	0	9391017984	9319116800	661.6	26	4
20.08	0	2323	0	9396809728	9325236224	621.3	26	4
21.08	0	2323	0	9398108160	9326804992	592.6	26	4
22.09	0	3448	0	9401622528	9328422912	682.4	26	4
23.09	0	3448	0	9401696256	9328582656	673.5	26	4
24.10	0	3465	0	9402306560	9328652288	677.9	26	4
25.10	0	3465	0	9402236928	9328754688	596.8	26	4
26.11	0	4541	0	9402331136	9328824320	624.3	26	4
27.11	0	4591	0	9402523648	9328939008	693.2	26	4
28.11	0	4624	0	9402777600	9329012736	679.0	26	4
29.12	0	4624	0	9402609664	9329086464	631.7	26	4
30.12	0	5767	0	9403891712	9329143808	665.5	26	4
31.13	0	5767	0	9403899904	9329229824	646.8	26	4
32.13	0	5783	0	9405001728	9329442816	658.8	26	4
