t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6135808	299008	41.1	2	0
1.00	0	0	0	380030976	355307520	98.7	2	0
2.01	0	0	0	755748864	725438464	100.0	2	0
3.01	0	0	0	1341276160	1309261824	101.0	2	0
4.01	0	1	0	1731579904	1690058752	100.0	2	0
5.02	0	1	0	2110300160	2063835136	101.0	2	0
6.02	0	1	0	2534354944	2490572800	100.0	2	0
7.03	0	1	0	2754199552	2709696512	100.0	2	0
8.03	68245	2	68245	2903044096	2784505856	101.0	2	0
9.03	337266	2	337266	3179339776	2782375936	100.0	2	0
10.04	607313	2	607313	3458310144	2785243136	101.0	2	0
11.04	877667	2	877667	3735126016	2785243136	100.0	2	0
12.04	1147575	2	1147575	4012433408	2785243136	100.0	2	0
13.05	1417191	2	1417191	4288909312	2785243136	101.0	2	0
14.05	1687017	2	1687017	4565983232	2785243136	100.0	2	0
15.06	1957179	2	1957179	4843347968	2785243136	100.0	2	0
16.06	2227687	2	2227687	5120843776	2785243136	101.0	2	0
17.06	2499360	2	2499360	5399552000	2785243136	100.0	2	0
18.07	2770751	2	2770751	5678538752	2785243136	101.0	2	0
19.07	3041633	2	3041633	5956468736	2785243136	100.0	2	0
20.08	3312650	2	3312650	6234615808	2785243136	100.0	2	0
21.08	3346733	2	3346733	7826915328	4340084736	100.8	6	0
22.08	3346733	2	3346733	9632763904	6140317696	145.1	15	0
23.09	3346733	2	3346733	11483099136	7986995200	504.3	15	0
24.09	3346733	2	3346733	12772556800	9274318848	601.8	20	0
25.10	3346733	385	3346733	12782411776	9282715648	806.3	20	0
26.10	3346733	584	3346733	12789301248	9290158080	810.9	20	0
27.10	3346733	1181	3346733	12795068416	9295142912	809.7	20	0
28.11	3346733	1181	3346733	12797751296	9297711104	807.6	20	0
29.11	3346733	1744	3346733	12800864256	9300250624	809.8	20	0
30.12	3346733	1744	3346733	12801200128	9300754432	799.7	20	0
31.12	3346733	2323	3346733	12806160384	9306755072	817.7	20	0
32.12	3346733	2323	3346733	12808830976	9309409280	799.4	20	0
33.13	3346733	2406	3346733	12811767808	9312215040	808.8	20	0
34.13	3346733	2886	3346733	12813086720	9313681408	808.3	20	0
35.14	3346733	3465	3346733	12814159872	9313845248	817.8	20	0
36.14	3346733	3465	3346733	12814893056	9314201600	799.4	20	0
