t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6422528	323584	65.0	2	0
1.00	0	0	0	647241728	631934976	98.3	2	0
2.01	0	0	0	897540096	873795584	101.0	2	0
3.01	0	1	0	1339813888	1308925952	100.0	2	0
4.02	0	1	0	1718988800	1678430208	101.0	2	0
5.02	0	1	0	2038030336	1996025856	100.0	2	0
6.02	0	1	0	2489700352	2446950400	101.1	2	0
7.03	0	1	0	2615152640	2571685888	100.0	2	0
8.03	0	2	0	4099375104	4048351232	148.0	30	8
9.04	0	2	0	11442593792	11377475584	402.8	30	8
10.04	0	86	0	15814778880	15730302976	893.6	50	8
11.05	0	285	0	15838134272	15753375744	1637.6	50	8
12.05	0	418	0	15853858816	15770181632	1621.6	50	8
13.06	0	567	0	15878717440	15793328128	1635.4	50	8
14.06	0	767	0	15907315712	15821365248	1435.7	50	8
15.07	0	1347	0	15923417088	15837388800	1482.6	50	8
16.07	0	1645	0	15938433024	15852240896	1424.1	50	8
17.08	0	1645	0	15954313216	15868162048	1472.1	50	8
18.08	0	1728	0	15967629312	15880146944	1460.5	50	8
19.09	0	2489	0	15983042560	15894863872	1457.8	50	8
20.09	0	2489	0	15994777600	15907368960	1473.7	50	8
21.10	0	2489	0	16005799936	15918747648	1402.5	50	8
22.11	0	2869	0	16018141184	15930273792	1514.6	50	8
23.11	0	3167	0	16031399936	15943364608	1482.2	50	8
24.12	0	3167	0	16043028480	15955386368	1487.4	50	8
25.12	0	3167	0	16055947264	15968645120	1474.5	50	8
26.13	0	3167	0	16068108288	15981551616	1451.7	50	8
27.13	0	3167	0	16082829312	15996276736	1443.0	50	8
28.14	0	3167	0	16097812480	16010760192	1506.7	50	8
29.14	0	3167	0	16111607808	16024711168	1443.5	50	8
30.15	0	3167	0	16125517824	16038928384	1511.0	50	8
31.15	0	3647	0	16132853760	16046157824	1478.2	50	8
32.16	0	4011	0	16135634944	16047910912	1461.5	50	8
33.17	0	4011	0	16132263936	16044859392	1463.2	50	8
34.17	0	4011	0	16145920000	16058351616	1406.7	50	8
35.17	0	4011	0	16185090048	16097554432	1473.3	50	8
36.18	0	4011	0	16230662144	16143106048	1514.2	50	8
37.19	0	4011	0	16246038528	16158101504	1468.7	50	8
38.19	0	4011	0	16259809280	16171982848	1443.5	50	8
39.20	0	4856	0	16274698240	16185651200	1529.5	50	8
40.20	0	8269	0	16288772096	16196710400	1556.9	50	8
41.21	0	8269	0	16299663360	16207523840	1409.7	50	8
42.21	0	8269	0	16313241600	16220733440	1474.0	50	8
43.22	0	8269	0	16324677632	16231845888	1485.1	50	8
44.22	0	8269	0	16336527360	16244236288	1478.6	50	8
45.23	0	8269	0	16348348416	16256454656	1463.0	50	8
46.23	0	8269	0	16361238528	16268918784	1418.3	50	8
47.23	0	8269	0	16386306048	16293957632	1481.3	50	8
48.24	0	8650	0	16399380480	16307163136	1526.2	50	8
49.24	0	8650	0	16412057600	16319664128	1435.4	50	8
50.25	0	8650	0	16423231488	16331399168	1439.9	50	8
51.25	0	8650	0	16440778752	16348405760	1454.8	50	8
52.26	0	8650	0	16453382144	16360538112	1430.4	50	8
53.26	0	8650	0	16465776640	16372568064	1447.1	50	8
54.27	0	8650	0	16477626368	16384544768	1432.3	50	8
55.27	0	8650	0	16489873408	16396603392	1497.8	50	8
56.28	0	11387	0	16502726656	16406937600	1523.8	50	8
57.28	0	12907	0	16515440640	16417705984	1523.0	50	8
58.29	0	12907	0	16525635584	16428744704	1431.4	50	8
59.30	0	12907	0	16537194496	16439939072	1492.1	50	8
60.30	0	12907	0	16553152512	16456134656	1433.8	50	8
61.31	0	12907	0	16564371456	16467144704	1442.1	50	8
62.31	0	12907	0	16575324160	16477560832	1432.8	50	8
63.32	0	12907	0	16585498624	16488144896	1473.2	50	8
64.32	0	13138	0	16596844544	16498450432	1442.5	50	8
65.33	0	13270	0	16606310400	16509382656	1438.7	50	8
66.33	0	13270	0	16617832448	16520282112	1499.8	50	8
67.34	0	13270	0	16628543488	16531140608	1475.4	50	8
68.34	0	13270	0	16638140416	16541163520	1435.6	50	8
69.35	0	13270	0	16648290304	16551661568	1429.7	50	8
70.35	0	13270	0	16660389888	16562524160	1438.9	50	8
71.36	0	13270	0	16670806016	16573161472	1480.6	50	8
72.37	0	14870	0	16683356160	16583589888	1524.9	50	8
73.37	0	17481	0	16697712640	16594223104	1536.8	50	8
74.38	0	17498	0	16708546560	16605286400	1460.3	50	8
75.38	0	17498	0	16718864384	16615907328	1437.9	50	8
76.39	0	17498	0	16728518656	16626249728	1495.9	50	8
77.39	0	17498	0	16739086336	16636919808	1432.4	50	8
78.40	0	17498	0	16749527040	16647712768	1492.7	50	8
79.40	0	17498	0	16759832576	16658423808	1440.5	50	8
80.41	0	17498	0	16770879488	16668733440	1446.5	50	8
81.41	0	17876	0	16782094336	16679387136	1488.4	50	8
82.42	0	17876	0	16792797184	16689684480	1447.1	50	8
83.42	0	17876	0	16803307520	16699908096	1450.6	50	8
84.43	0	17876	0	16813895680	16710545408	1465.2	50	8
85.43	0	17876	0	16824537088	16721031168	1465.4	50	8
86.44	0	17876	0	16835407872	16731938816	1435.2	50	8
87.44	0	17876	0	16845873152	16742699008	1505.8	50	8
88.45	0	17876	0	16856100864	16753045504	1469.8	50	8
89.45	0	19773	0	16868515840	16763473920	1517.4	50	8
90.46	0	22003	0	16881762304	16774262784	1491.3	50	8
91.46	0	22003	0	16893411328	16785248256	1430.5	50	8
92.47	0	22003	0	16904507392	16795942912	1484.2	50	8
93.48	0	22003	0	16914423808	16807780352	1458.6	50	8
94.48	0	22003	0	16926273536	16818540544	1469.5	50	8
95.49	0	22003	0	16936730624	16829329408	1439.2	50	8
96.49	0	22003	0	16947650560	16840257536	1436.7	50	8
97.50	0	22003	0	16957657088	16850964480	1560.9	50	8
98.50	0	22383	0	16968507392	16860934144	1421.6	50	8
99.51	0	22383	0	16979832832	16871350272	1415.2	50	8
100.51	0	22383	0	16989954048	16882040832	1445.9	50	8
101.52	0	22383	0	17000345600	16892710912	1438.2	50	8
102.52	0	22383	0	17011384320	16903647232	1381.4	50	8
103.53	0	22383	0	17022443520	16914608128	1474.6	50	8
104.53	0	22383	0	17033478144	16925265920	1422.0	50	8
105.54	0	23158	0	17044729856	16935927808	1545.6	50	8
106.54	0	25252	0	17055875072	16944640000	1477.6	50	8
107.55	0	26655	0	17058160640	16946073600	1480.9	50	8
108.55	0	26655	0	17058250752	16946163712	1462.5	50	8
109.56	0	26655	0	17057931264	16946196480	1460.9	50	8
110.56	0	26655	0	17058144256	16946204672	1407.4	50	8
111.57	0	26655	0	17058185216	16946237440	1447.1	50	8
112.58	0	26655	0	17057910784	16946241536	1437.8	50	8
113.58	0	26655	0	17058045952	16946262016	1460.3	50	8
114.59	0	27035	0	17058697216	16946282496	1461.4	50	8
115.59	0	27035	0	17059078144	16946601984	1403.4	50	8
116.60	0	27035	0	17058967552	16946634752	1445.3	50	8
117.60	0	27035	0	17059110912	16946679808	1454.5	50	8
118.61	0	27035	0	17058856960	16946692096	1478.9	50	8
119.61	0	27035	0	17059364864	16946716672	1456.7	50	8
120.62	0	27035	0	17059008512	16946757632	1431.2	50	8
121.62	0	27035	0	17059381248	16946790400	1477.3	50	8
122.63	0	29050	0	17065820160	16950792192	1523.7	50	8
123.63	0	31245	0	17067393024	16950870016	1492.7	50	8
124.64	0	31245	0	17067819008	16950882304	1479.0	50	8
125.64	0	31245	0	17073770496	16955969536	1438.3	50	8
126.65	0	31245	0	17084309504	16967045120	1409.6	50	8
127.65	0	31245	0	17095372800	16977776640	1489.4	50	8
128.66	0	31245	0	17105367040	16988717056	1550.5	50	8
129.66	0	31245	0	17117712384	17000366080	1451.9	50	8
130.67	0	31245	0	17127813120	17011048448	1430.3	50	8
131.67	0	31607	0	17139011584	17021337600	1427.7	50	8
132.68	0	31607	0	17148633088	17031553024	1425.8	50	8
