t_s	temp_kb	out_kb	converted_kb	mem_bytes	cpu_pct	pids	fifos
575.28	0	159670	0	9560006656	643.0	26	4
576.28	0	159818	0	9560621056	683.4	26	4
577.29	0	160410	0	9561018368	616.5	26	4
578.29	0	160410	0	9561321472	714.0	26	4
579.30	0	160855	0	9561088000	690.0	26	4
580.30	0	161003	0	9561374720	643.9	26	4
581.30	0	161577	0	9562112000	705.0	26	4
582.31	0	161577	0	9561985024	647.5	26	4
583.31	0	162005	0	9562095616	639.0	26	4
584.32	0	162219	0	9562759168	681.5	26	4
585.32	0	162745	0	9563418624	672.0	26	4
586.32	0	163172	0	9563574272	683.1	26	4
587.33	0	163172	0	9563439104	653.6	26	4
588.33	0	163912	0	9564917760	639.9	26	4
589.34	0	163912	0	9563725824	711.1	26	4
590.34	0	164324	0	9564094464	666.2	26	4
591.34	0	164324	0	9563926528	651.9	26	4
592.35	0	165050	0	9565597696	633.9	26	4
593.35	0	165050	0	9565282304	622.0	26	4
594.36	0	165462	0	9565704192	644.3	26	4
595.36	0	165462	0	9565073408	639.6	26	4
596.36	0	166202	0	9566384128	643.1	26	4
597.37	0	166202	0	9566699520	656.6	26	4
598.37	0	166613	0	9567531008	683.1	26	4
599.38	0	166613	0	9566240768	611.1	26	4
600.38	0	167338	0	9567895552	643.7	26	4
601.38	0	167338	0	9567420416	695.5	26	4
602.39	0	167766	0	9568997376	653.7	26	4
603.39	0	167766	0	9567899648	642.6	26	4
604.40	0	168506	0	9568780288	625.9	26	4
605.40	0	168506	0	9568903168	676.4	26	4
606.40	0	168917	0	9570353152	666.5	26	4
607.41	0	169082	0	9570525184	613.9	26	4
608.41	0	169659	0	9571246080	623.6	26	4
609.42	0	169659	0	9570009088	629.0	26	4
610.42	0	170088	0	9570447360	681.7	26	4
611.42	0	170088	0	9570553856	619.6	26	4
612.43	0	170814	0	9571721216	689.9	26	4
613.43	0	170814	0	9571627008	611.8	26	4
614.44	0	171242	0	9571733504	645.8	26	4
615.44	0	171357	0	9572667392	670.5	26	4
616.44	0	171966	0	9573019648	622.9	26	4
617.45	0	171966	0	9573732352	660.9	26	4
618.45	0	172393	0	9574436864	681.3	26	4
619.46	0	172557	0	9573240832	598.5	26	4
620.46	0	173117	0	9573511168	619.1	26	4
621.46	0	173117	0	9573990400	694.4	26	4
622.47	0	173561	0	9573945344	640.2	26	4
623.47	0	173709	0	9575026688	655.8	26	4
624.48	0	174284	0	9575497728	673.2	26	4
625.48	0	174284	0	9575403520	609.9	26	4
626.48	0	174712	0	9575866368	592.6	26	4
627.49	0	174860	0	9576284160	669.5	26	4
628.49	0	175453	0	9577246720	678.6	26	4
629.50	0	175882	0	9577193472	650.5	26	4
630.50	0	175882	0	9576452096	590.6	26	4
631.50	0	176606	0	9577381888	683.6	26	4
632.51	0	176606	0	9577811968	664.1	26	4
633.51	0	177050	0	9578774528	678.6	26	4
634.52	0	177050	0	9578688512	634.9	26	4
635.52	0	177791	0	9579638784	605.4	26	4
636.52	0	177791	0	9579069440	656.1	26	4
637.53	0	178219	0	9579687936	642.4	26	4
638.53	0	178351	0	9580081152	646.0	26	4
639.54	0	178942	0	9579855872	702.1	26	4
640.54	0	178942	0	9579827200	617.7	26	4
641.54	0	179370	0	9580417024	636.7	26	4
642.55	0	179518	0	9580904448	607.6	26	4
643.55	0	180093	0	9581326336	684.5	26	4
644.56	0	180093	0	9581105152	679.7	26	4
645.56	0	180538	0	9581375488	634.0	26	4
646.56	0	180687	0	9581400064	623.5	26	4
647.57	0	181280	0	9582264320	737.4	26	4
648.57	0	181280	0	9581817856	631.6	26	4
649.58	0	181710	0	9582452736	621.3	26	4
650.58	0	181858	0	9582620672	680.3	26	4
651.58	0	182466	0	9583058944	656.0	26	4
652.59	0	182466	0	9583939584	646.6	26	4
653.59	0	182910	0	9584066560	676.0	26	4
654.60	0	183585	0	9584603136	669.4	26	4
655.60	0	183667	0	9584381952	649.3	26	4
656.60	0	184094	0	9585254400	707.4	26	4
657.61	0	184094	0	9585180672	608.3	26	4
658.61	0	184851	0	9585659904	654.0	26	4
659.62	0	184851	0	9585778688	700.5	26	4
660.62	0	185294	0	9586118656	650.2	26	4
661.62	0	185442	0	9586536448	682.5	26	4
662.63	0	186035	0	9585864704	650.3	26	4
663.63	0	186035	0	9584607232	660.9	26	4
664.63	0	186464	0	9586061312	704.5	26	4
665.64	0	186629	0	9586216960	614.9	26	4
666.64	0	187190	0	9586565120	664.7	26	4
667.65	0	187190	0	9586163712	704.8	26	4
668.65	0	187619	0	9586434048	650.4	26	4
669.65	0	187783	0	9586995200	606.1	26	4
670.66	0	188374	0	9586962432	662.9	26	4
671.66	0	188374	0	9587011584	613.5	26	4
672.67	0	188802	0	9587703808	651.0	26	4
673.67	0	188950	0	9587965952	634.1	26	4
674.67	0	189526	0	9588183040	655.0	26	4
675.68	0	189526	0	9588199424	609.0	26	4
676.68	0	189970	0	9588948992	659.0	26	4
677.69	0	190118	0	9589874688	693.0	26	4
678.69	0	190710	0	9589903360	646.6	26	4
679.69	0	190710	0	9589608448	597.2	26	4
680.70	0	191138	0	9590140928	726.2	26	4
681.70	0	191270	0	9590374400	649.9	26	4
682.71	0	191846	0	9590710272	649.2	26	4
683.71	0	191846	0	9590353920	660.7	26	4
684.71	0	192291	0	9591398400	613.1	26	4
685.72	0	192440	0	9591422976	651.2	26	4
686.72	0	193018	0	9591836672	641.3	26	4
687.73	0	193018	0	9592037376	639.4	26	4
688.73	0	193462	0	9592279040	631.2	26	4
689.73	0	193462	0	9592360960	629.6	26	4
690.74	0	194186	0	9593171968	650.8	26	4
691.74	0	194186	0	9593229312	673.2	26	4
692.75	0	194631	0	9594019840	689.4	26	4
693.75	0	194779	0	9594404864	638.0	26	4
694.75	0	195355	0	9595031552	601.8	26	4
695.76	0	195355	0	9595109376	630.8	26	4
696.76	0	195799	0	9595756544	621.0	26	4
697.77	0	195799	0	9596207104	660.7	26	4
698.77	0	196539	0	9597337600	641.8	26	4
699.77	0	196539	0	9596461056	620.5	26	4
700.78	0	196967	0	9598025728	613.4	26	4
701.78	0	197082	0	9598631936	703.5	26	4
702.79	0	197708	0	9598681088	634.2	26	4
703.79	0	197708	0	9599242240	603.7	26	4
704.79	0	198153	0	9599250432	640.2	26	4
705.80	0	198285	0	9599098880	654.9	26	4
706.80	0	198877	0	9599619072	639.8	26	4
707.80	0	198877	0	9600151552	646.9	26	4
708.81	0	199337	0	9600757760	663.9	26	4
709.81	0	199468	0	9600249856	634.4	26	4
710.82	0	200060	0	9600851968	616.0	26	4
711.82	0	200060	0	9601196032	634.2	26	4
712.82	0	200503	0	9601839104	672.2	26	4
713.83	0	200651	0	9600950272	704.9	26	4
714.83	0	201226	0	9601499136	602.6	26	4
715.84	0	201226	0	9601392640	594.9	26	4
716.84	0	201654	0	9602494464	663.5	26	4
717.84	0	201802	0	9602150400	656.8	26	4
718.85	0	202392	0	9603080192	671.9	26	4
719.85	0	202835	0	9603366912	675.0	26	4
720.86	0	202835	0	9603145728	610.0	26	4
721.86	0	203577	0	9604476928	641.8	26	4
722.86	0	203577	0	9603731456	647.7	26	4
723.87	0	204006	0	9603842048	696.9	26	4
724.87	0	204006	0	9603457024	695.4	26	4
725.88	0	204336	0	9605791744	654.8	26	4
726.88	0	204748	0	9603817472	618.1	26	4
727.88	0	204748	0	9604194304	661.5	26	4
728.89	0	205192	0	9604780032	606.5	26	4
729.89	0	205340	0	9605337088	631.3	26	4
730.90	0	205932	0	9605779456	669.1	26	4
731.90	0	205932	0	9605783552	654.5	26	4
732.90	0	206376	0	9606647808	629.6	26	4
733.91	0	206524	0	9606647808	651.3	26	4
734.91	0	207116	0	9607090176	645.9	26	4
735.92	0	207116	0	9607307264	695.1	26	4
736.92	0	207559	0	9607852032	648.2	26	4
737.92	0	207724	0	9607766016	655.4	26	4
738.93	0	208300	0	9608564736	718.9	26	4
739.93	0	208300	0	9607999488	632.5	26	4
740.94	0	208728	0	9608536064	669.6	26	4
741.94	0	209321	0	9609486336	675.0	26	4
742.94	0	209486	0	9609601024	638.4	26	4
743.95	0	209865	0	9610260480	617.5	26	4
744.95	0	209915	0	9610199040	693.9	26	4
745.96	0	210096	0	9610674176	635.1	26	4
746.96	0	210673	0	9611083776	650.4	26	4
747.96	0	210673	0	9610985472	628.6	26	4
748.97	0	211101	0	9611649024	625.4	26	4
749.97	0	211250	0	9611640832	639.9	26	4
750.98	0	211841	0	9612374016	640.4	26	4
751.98	0	211841	0	9612414976	665.3	26	4
752.98	0	212269	0	9612648448	617.7	26	4
753.99	0	212269	0	9612619776	595.9	26	4
754.99	0	213026	0	9613332480	650.1	26	4
756.00	0	213026	0	9613623296	644.5	26	4
757.00	0	213453	0	9614405632	621.7	26	4
758.00	0	213453	0	9614065664	609.4	26	4
759.01	0	214209	0	9614352384	681.0	26	4
760.01	0	214209	0	9614503936	620.4	26	4
761.02	0	214636	0	9615482880	632.7	26	4
762.02	0	214636	0	9615486976	678.9	26	4
763.02	0	215395	0	9615671296	592.1	26	4
764.03	0	215395	0	9615990784	638.1	26	4
765.03	0	215823	0	9616715776	762.5	26	4
766.04	0	215988	0	9616826368	639.7	26	4
767.04	0	216598	0	9617162240	657.6	26	4
768.04	0	216598	0	9617743872	639.5	26	4
769.05	0	217026	0	9617993728	601.3	26	4
770.05	0	217190	0	9618292736	601.0	26	4
771.06	0	217782	0	9618690048	688.7	26	4
772.06	0	217782	0	9618591744	599.5	26	4
773.06	0	218194	0	9619652608	622.6	26	4
774.07	0	218358	0	9619947520	699.0	26	4
775.07	0	218966	0	9620783104	688.5	26	4
776.07	0	218966	0	9620672512	618.2	26	4
777.08	0	219393	0	9621336064	632.2	26	4
778.08	0	219558	0	9621266432	608.8	26	4
779.09	0	220150	0	9621315584	655.3	26	4
780.09	0	220150	0	9621905408	684.4	26	4
781.09	0	220578	0	9621766144	632.6	26	4
782.10	0	220743	0	9621889024	640.7	26	4
783.10	0	221321	0	9623068672	661.9	26	4
784.11	0	221321	0	9622745088	684.0	26	4
785.11	0	221750	0	9623564288	597.4	26	4
786.11	0	221915	0	9623515136	616.1	26	4
787.12	0	222508	0	9623937024	714.6	26	4
788.12	0	222508	0	9624412160	616.7	26	4
789.13	0	222935	0	9623904256	657.0	26	4
790.13	0	223099	0	9624190976	632.7	26	4
791.13	0	223692	0	9624633344	650.4	26	4
792.14	0	223692	0	9624895488	641.9	26	4
793.14	0	224103	0	9625595904	626.0	26	4
794.15	0	224268	0	9625522176	642.0	26	4
795.15	0	224844	0	9625870336	634.3	26	4
796.15	0	225090	0	9626148864	687.2	26	4
797.16	0	225271	0	9626341376	632.4	26	4
798.16	0	226012	0	9627770880	711.6	26	4
799.17	0	226012	0	9627205632	679.9	26	4
800.17	0	226440	0	9627688960	638.8	26	4
801.17	0	226440	0	9627521024	664.9	26	4
802.18	0	227182	0	9628176384	726.2	26	4
803.18	0	227182	0	9628065792	642.4	26	4
804.19	0	227595	0	9628389376	640.2	26	4
805.19	0	227595	0	9628413952	656.5	26	4
806.19	0	228286	0	9629515776	658.9	26	4
807.20	0	228286	0	9629474816	639.6	26	4
808.20	0	228698	0	9629622272	676.1	26	4
809.21	0	228698	0	9628729344	649.1	26	4
810.21	0	229421	0	9630330880	658.6	26	4
811.21	0	229421	0	9629671424	654.5	26	4
812.22	0	229816	0	9630855168	658.0	26	4
813.22	0	229816	0	9630867456	664.6	26	4
814.23	0	230556	0	9632075776	666.7	26	4
815.23	0	230556	0	9632141312	655.6	26	4
816.23	0	230966	0	9632194560	668.5	26	4
817.24	0	230966	0	9632661504	646.1	26	4
818.24	0	231690	0	9633415168	679.0	26	4
819.25	0	231690	0	9633562624	647.1	26	4
820.25	0	232118	0	9633333248	636.2	26	4
821.25	0	232118	0	9633009664	606.9	26	4
822.26	0	232828	0	9634017280	631.5	26	4
823.26	0	232828	0	9634103296	681.2	26	4
824.27	0	233274	0	9634795520	669.3	26	4
825.27	0	233274	0	9634447360	634.5	26	4
826.27	0	234015	0	9635106816	710.8	26	4
827.28	0	234015	0	9635172352	677.2	26	4
828.28	0	234426	0	9635868672	696.1	26	4
829.29	0	234590	0	9635995648	585.2	26	4
830.29	0	235166	0	9635958784	666.2	26	4
831.29	0	235166	0	9636507648	601.5	26	4
832.30	0	235578	0	9637244928	632.6	26	4
833.30	0	235726	0	9637433344	604.8	26	4
834.30	0	236301	0	9637347328	655.6	26	4
835.31	0	236318	0	9637810176	615.3	26	4
836.31	0	236713	0	9637724160	716.4	26	4
837.32	0	237455	0	9639620608	691.4	26	4
838.32	0	237455	0	9639075840	655.6	26	4
839.32	0	237868	0	9639604224	682.5	26	4
840.33	0	238033	0	9639636992	650.8	26	4
841.33	0	238610	0	9640214528	684.4	26	4
842.34	0	238610	0	9640259584	676.0	26	4
843.34	0	239038	0	9640775680	656.2	26	4
844.34	0	239762	0	9642024960	699.8	26	4
845.35	0	239762	0	9641562112	618.4	26	4
846.35	0	240190	0	9642074112	657.6	26	4
847.36	0	240190	0	9642397696	651.7	26	4
848.36	0	240947	0	9642885120	660.9	26	4
849.36	0	240947	0	9642790912	647.3	26	4
850.37	0	241375	0	9643319296	592.4	26	4
851.37	0	241375	0	9643712512	590.6	26	4
852.38	0	242098	0	9644552192	704.2	26	4
853.38	0	242098	0	9644126208	629.7	26	4
854.38	0	242525	0	9644744704	661.4	26	4
855.39	0	243251	0	9645428736	697.7	26	4
856.39	0	243251	0	9645441024	697.3	26	4
857.40	0	243680	0	9645486080	694.8	26	4
858.40	0	243829	0	9646505984	632.4	26	4
859.40	0	244406	0	9646784512	680.8	26	4
860.41	0	244406	0	9646387200	614.7	26	4
861.41	0	244835	0	9647321088	663.8	26	4
862.42	0	245459	0	9648738304	628.5	26	4
863.42	0	245558	0	9648222208	688.1	26	4
864.42	0	245985	0	9648582656	662.3	26	4
865.43	0	246133	0	9648906240	671.8	26	4
866.43	0	246708	0	9649254400	609.6	26	4
867.44	0	246708	0	9649303552	655.2	26	4
868.44	0	247118	0	9650110464	604.1	26	4
869.44	0	247545	0	9650405376	717.4	26	4
870.45	0	247858	0	9650049024	705.7	26	4
871.45	0	248285	0	9650831360	688.6	26	4
872.46	0	248285	0	9649643520	633.7	26	4
873.46	0	249010	0	9650450432	616.4	26	4
874.46	0	249010	0	9650864128	669.9	26	4
875.47	0	249423	0	9651703808	636.7	26	4
876.47	0	249423	0	9651630080	671.5	26	4
877.48	0	250149	0	9652531200	644.9	26	4
878.48	0	250149	0	9652510720	629.3	26	4
879.49	0	250593	0	9652449280	708.7	26	4
880.49	0	250593	0	9652482048	635.0	26	4
881.49	0	251301	0	9653907456	617.2	26	4
882.50	0	251301	0	9654218752	631.9	26	4
883.50	0	251745	0	9654665216	685.2	26	4
884.51	0	251745	0	9654427648	660.8	26	4
885.51	0	252469	0	9654689792	679.5	26	4
886.51	0	252469	0	9654566912	634.6	26	4
887.52	0	252898	0	9655406592	610.2	26	4
888.52	0	252898	0	9655431168	583.4	26	4
889.53	0	253605	0	9655873536	661.6	26	4
890.53	0	253605	0	9655939072	682.7	26	4
891.53	0	254033	0	9656807424	632.5	26	4
892.54	0	254033	0	9656819712	640.3	26	4
893.54	0	254759	0	9657344000	647.2	26	4
894.55	0	254759	0	9656905728	657.8	26	4
895.55	0	255189	0	9657741312	684.0	26	4
896.55	0	255189	0	9657798656	602.5	26	4
897.56	0	255914	0	9658744832	672.7	26	4
898.56	0	255914	0	9658224640	660.1	26	4
899.57	0	256358	0	9658810368	650.1	26	4
900.57	0	256358	0	9659027456	618.9	26	4
901.57	0	257082	0	9659891712	690.4	26	4
902.58	0	257082	0	9660272640	675.8	26	4
903.58	0	257509	0	9660641280	625.4	26	4
904.59	0	257509	0	9660739584	653.0	26	4
905.59	0	258234	0	9661489152	692.7	26	4
906.59	0	258234	0	9661067264	648.3	26	4
907.60	0	258661	0	9660993536	635.4	26	4
908.60	0	258661	0	9660841984	628.6	26	4
909.61	0	259402	0	9661243392	647.2	26	4
910.61	0	259402	0	9661132800	659.7	26	4
911.61	0	259829	0	9662300160	631.0	26	4
912.62	0	259829	0	9662074880	663.6	26	4
913.62	0	260571	0	9662832640	627.7	26	4
914.63	0	260571	0	9663008768	632.1	26	4
915.63	0	261016	0	9663193088	651.3	26	4
916.63	0	261181	0	9663594496	613.9	26	4
917.64	0	261773	0	9664802816	703.9	26	4
918.64	0	261773	0	9664487424	593.7	26	4
919.65	0	262218	0	9664675840	644.3	26	4
920.65	0	262366	0	9665384448	639.6	26	4
921.65	0	262957	0	9665859584	637.4	26	4
922.66	0	263056	0	9666510848	606.1	26	4
923.66	0	263402	0	9665982464	620.8	26	4
924.67	0	264158	0	9666572288	728.1	26	4
925.67	0	264158	0	9666859008	669.7	26	4
926.67	0	264586	0	9666924544	608.9	26	4
927.68	0	264586	0	9666965504	608.3	26	4
928.68	0	265342	0	9667796992	714.5	26	4
929.68	0	265342	0	9667674112	655.0	26	4
930.69	0	265786	0	9668517888	635.3	26	4
931.69	0	265786	0	9668423680	625.8	26	4
932.70	0	266528	0	9669271552	669.8	26	4
933.70	0	266528	0	9668820992	637.8	26	4
934.70	0	266957	0	9669632000	683.4	26	4
935.71	0	267106	0	9670451200	670.3	26	4
936.71	0	267697	0	9670823936	648.3	26	4
937.72	0	267697	0	9670922240	604.6	26	4
938.72	0	268124	0	9671507968	664.8	26	4
939.72	0	268272	0	9671540736	663.2	26	4
940.73	0	268865	0	9671942144	659.9	26	4
941.73	0	269292	0	9672556544	657.8	26	4
942.74	0	269292	0	9672699904	614.5	26	4
943.74	0	270033	0	9673662464	642.0	26	4
944.74	0	270033	0	9673527296	637.7	26	4
945.75	0	270280	0	9673650176	663.2	26	4
946.75	0	270461	0	9673433088	646.9	26	4
947.76	0	271102	0	9674084352	608.4	26	4
948.76	0	271184	0	9674141696	623.8	26	4
949.76	0	271612	0	9675280384	662.1	26	4
950.77	0	271612	0	9675239424	599.5	26	4
951.77	0	272371	0	9675444224	636.6	26	4
952.78	0	272371	0	9675460608	651.7	26	4
953.78	0	272816	0	9675448320	685.6	26	4
954.78	0	272816	0	9675628544	641.9	26	4
955.79	0	273557	0	9676410880	669.8	26	4
956.79	0	273557	0	9676341248	625.6	26	4
957.80	0	273985	0	9676623872	660.4	26	4
958.80	0	273985	0	9676541952	576.2	26	4
959.80	0	274215	0	9676779520	682.2	26	4
960.81	0	274725	0	9677287424	669.9	26	4
961.81	0	274725	0	9677185024	631.0	26	4
962.81	0	275168	0	9677758464	667.0	26	4
963.82	0	275300	0	9677893632	599.4	26	4
964.82	0	275909	0	9679040512	656.9	26	4
965.83	0	275909	0	9678888960	651.7	26	4
966.83	0	276354	0	9679286272	642.4	26	4
967.83	0	276485	0	9679974400	614.0	26	4
968.84	0	277094	0	9680142336	666.9	26	4
969.84	0	277275	0	9679970304	664.8	26	4
970.85	0	277538	0	9680236544	625.2	26	4
971.85	0	278083	0	9681027072	676.9	26	4
972.85	0	278264	0	9681272832	616.8	26	4
973.86	0	278479	0	9681342464	656.6	26	4
974.86	0	278710	0	9681936384	631.5	26	4
975.87	0	279434	0	9682612224	695.0	26	4
976.87	0	279434	0	9682624512	662.1	26	4
977.87	0	279878	0	9683111936	621.3	26	4
978.88	0	279878	0	9683181568	627.7	26	4
979.88	0	280620	0	9683816448	700.7	26	4
980.89	0	280620	0	9683607552	640.4	26	4
981.89	0	281081	0	9684467712	661.5	26	4
982.89	0	281081	0	9684074496	609.2	26	4
983.90	0	281804	0	9684443136	663.6	26	4
984.90	0	281804	0	9684750336	592.2	26	4
985.91	0	282248	0	9685839872	707.9	26	4
986.91	0	282248	0	9685594112	573.3	26	4
987.91	0	282939	0	9686687744	645.0	26	4
988.92	0	282972	0	9686315008	651.5	26	4
989.92	0	283433	0	9686933504	704.2	26	4
990.93	0	283433	0	9687080960	644.3	26	4
991.93	0	283565	0	9687015424	619.9	26	4
992.93	0	284143	0	9687801856	660.4	26	4
993.94	0	284357	0	9687814144	660.5	26	4
994.94	0	284588	0	9688461312	698.3	26	4
995.95	0	285295	0	9689190400	682.4	26	4
996.95	0	285312	0	9688797184	656.7	26	4
997.95	0	285312	0	9688547328	608.2	26	4
998.96	0	285756	0	9688625152	685.0	26	4
999.96	0	285888	0	9689808896	621.8	26	4
1000.97	0	286464	0	9690234880	661.7	26	4
1001.97	0	286464	0	9690128384	701.8	26	4
1002.97	0	286907	0	9690800128	624.8	26	4
1003.98	0	287039	0	9690697728	612.4	26	4
1004.98	0	287614	0	9692409856	646.1	26	4
1005.99	0	287614	0	9691521024	649.3	26	4
1006.99	0	288057	0	9692266496	662.5	26	4
1008.00	0	288189	0	9692135424	631.4	26	4
1009.00	0	288781	0	9692639232	696.3	26	4
1010.00	0	288781	0	9692090368	624.0	26	4
1011.01	0	289226	0	9692905472	683.4	26	4
1012.01	0	289374	0	9693466624	637.2	26	4
1013.02	0	289968	0	9694253056	685.2	26	4
1014.02	0	290084	0	9693626368	659.8	26	4
1015.02	0	290430	0	9693855744	617.6	26	4
1016.03	0	290562	0	9693974528	623.0	26	4
1017.03	0	291154	0	9694834688	650.3	26	4
1018.04	0	291187	0	9695080448	696.4	26	4
1019.04	0	291614	0	9695178752	630.3	26	4
1020.04	0	292338	0	9695793152	670.6	26	4
1021.05	0	292338	0	9695641600	700.3	26	4
1022.05	0	292781	0	9696186368	674.5	26	4
1023.06	0	292781	0	9695838208	634.6	26	4
1024.06	0	293521	0	9696018432	692.5	26	4
1025.06	0	293521	0	9695891456	604.7	26	4
1026.07	0	293899	0	9697480704	691.3	26	4
1027.07	0	293965	0	9696321536	655.0	26	4
1028.08	0	294704	0	9697775616	601.9	26	4
1029.08	0	294704	0	9697484800	652.6	26	4
1030.08	0	295148	0	9697964032	568.5	26	4
1031.09	0	295148	0	9698181120	668.0	26	4
1032.09	0	295889	0	9699246080	597.6	26	4
1033.10	0	295889	0	9699045376	669.3	26	4
1034.10	0	296351	0	9699565568	681.4	26	4
1035.10	0	297107	0	9700024320	644.5	26	4
1036.11	0	297107	0	9700511744	578.9	26	4
1037.11	0	297567	0	9701081088	660.7	26	4
1038.12	0	297567	0	9701060608	585.6	26	4
1039.12	0	298306	0	9701773312	637.7	26	4
1040.12	0	298306	0	9701265408	597.1	26	4
1041.13	0	298749	0	9701871616	610.3	26	4
1042.13	0	298897	0	9702649856	639.4	26	4
1043.14	0	299504	0	9703301120	624.0	26	4
1044.14	0	299504	0	9703108608	611.1	26	4
1045.14	0	299948	0	9703321600	674.1	26	4
1046.15	0	300341	0	9704480768	675.6	26	4
1047.15	0	300720	0	9704673280	647.8	26	4
1048.16	0	301163	0	9705103360	691.2	26	4
1049.16	0	301163	0	9704980480	656.1	26	4
1050.16	0	301922	0	9705598976	644.8	26	4
1051.17	0	301922	0	9705521152	638.7	26	4
1052.17	0	302385	0	9706450944	668.2	26	4
1053.18	0	302533	0	9706160128	655.2	26	4
1054.18	0	303142	0	9706500096	636.9	26	4
1055.18	0	303142	0	9706618880	653.8	26	4
1056.19	0	303586	0	9707876352	642.3	26	4
1057.19	0	303733	0	9707999232	680.6	26	4
1058.20	0	304342	0	9708584960	664.9	26	4
1059.20	0	304342	0	9708318720	636.0	26	4
1060.20	0	304803	0	9708572672	675.0	26	4
1061.21	0	305214	0	9709420544	651.8	26	4
1062.21	0	305559	0	9708900352	635.6	26	4
1063.21	0	306004	0	9710108672	665.4	26	4
1064.22	0	306004	0	9710370816	662.3	26	4
1065.22	0	306776	0	9711321088	640.4	26	4
1066.23	0	306776	0	9711108096	619.9	26	4
1067.23	0	307221	0	9711624192	643.6	26	4
1068.23	0	307221	0	9711468544	659.5	26	4
1069.24	0	307980	0	9712070656	686.0	26	4
1070.24	0	307980	0	9711915008	611.5	26	4
1071.25	0	308409	0	9712181248	649.9	26	4
1072.25	0	308409	0	9712005120	657.8	26	4
1073.25	0	309167	0	9713160192	676.1	26	4
1074.26	0	309167	0	9713037312	654.1	26	4
1075.26	0	309594	0	9713745920	604.4	26	4
1076.27	0	309758	0	9713807360	645.3	26	4
1077.27	0	310334	0	9714331648	650.3	26	4
1078.27	0	310334	0	9714171904	629.5	26	4
1079.28	0	310778	0	9714552832	656.8	26	4
1080.28	0	310942	0	9714860032	622.8	26	4
1081.29	0	311517	0	9715326976	658.8	26	4
1082.29	0	311813	0	9716072448	639.8	26	4
1083.29	0	311977	0	9716088832	648.5	26	4
1084.30	0	312717	0	9717100544	682.4	26	4
1085.30	0	312717	0	9717149696	660.4	26	4
1086.31	0	313162	0	9718022144	663.1	26	4
1087.31	0	313162	0	9717985280	672.1	26	4
1088.31	0	313904	0	9718755328	647.7	26	4
1089.32	0	313904	0	9718226944	604.6	26	4
1090.32	0	314333	0	9718005760	652.7	26	4
1091.33	0	314482	0	9718542336	637.3	26	4
1092.33	0	315075	0	9718927360	638.1	26	4
1093.33	0	315075	0	9719349248	643.5	26	4
1094.34	0	315536	0	9720369152	629.7	26	4
1095.34	0	315536	0	9720569856	651.7	26	4
1096.35	0	316275	0	9721131008	697.7	26	4
1097.35	0	316275	0	9721032704	617.3	26	4
1098.35	0	316703	0	9721253888	655.0	26	4
1099.36	0	316851	0	9721188352	696.2	26	4
1100.36	0	317443	0	9721581568	681.0	26	4
1101.37	0	317443	0	9721401344	652.5	26	4
1102.37	0	317887	0	9721974784	615.7	26	4
1103.37	0	318035	0	9722806272	637.7	26	4
1104.38	0	318627	0	9722421248	690.2	26	4
1105.38	0	318627	0	9722740736	604.4	26	4
1106.39	0	319071	0	9723334656	672.6	26	4
1107.39	0	319219	0	9723953152	628.3	26	4
1108.39	0	319812	0	9724293120	663.5	26	4
1109.40	0	319812	0	9724063744	621.3	26	4
1110.40	0	320258	0	9724030976	588.8	26	4
1111.41	0	320407	0	9724555264	631.5	26	4
1112.41	0	321001	0	9725210624	667.9	26	4
1113.41	0	321001	0	9725407232	637.7	26	4
1114.42	0	321445	0	9725825024	595.0	26	4
1115.42	0	321725	0	9726816256	622.2	26	4
1116.43	0	322169	0	9726312448	734.5	26	4
1117.43	0	322629	0	9727713280	663.0	26	4
1118.43	0	322629	0	9727934464	594.4	26	4
1119.44	0	323354	0	9728925696	654.2	26	4
1120.44	0	323354	0	9727635456	640.4	26	4
1121.45	0	323798	0	9729167360	657.5	26	4
1122.45	0	323798	0	9729097728	643.2	26	4
1123.45	0	324538	0	9729400832	684.8	26	4
1124.46	0	324538	0	9729511424	627.5	26	4
1125.46	0	324965	0	9729744896	666.3	26	4
1126.47	0	324965	0	9729335296	639.4	26	4
1127.47	0	325706	0	9730285568	616.2	26	4
1128.47	0	325706	0	9730256896	686.5	26	4
1129.48	0	326134	0	9730646016	666.7	26	4
1130.48	0	326134	0	9730834432	628.8	26	4
1131.49	0	326795	0	9732276224	625.0	26	4
1132.49	0	326894	0	9731764224	629.6	26	4
1133.49	0	326894	0	9731629056	636.6	26	4
1134.50	0	327322	0	9731686400	649.8	26	4
1135.50	0	327487	0	9731801088	661.4	26	4
1136.51	0	328078	0	9732702208	668.5	26	4
1137.51	0	328078	0	9732472832	615.1	26	4
1138.51	0	328506	0	9732874240	628.5	26	4
1139.52	0	328720	0	9733435392	721.2	26	4
1140.52	0	329246	0	9733271552	654.4	26	4
1141.53	0	329362	0	9734254592	626.7	26	4
1142.53	0	329675	0	9733939200	681.8	26	4
1143.53	0	330333	0	9735753728	652.9	26	4
1144.54	0	330431	0	9735462912	611.4	26	4
1145.54	0	330876	0	9736540160	680.5	26	4
1146.55	0	330876	0	9736110080	639.4	26	4
1147.55	0	331633	0	9737072640	628.2	26	4
1148.55	0	331633	0	9736937472	656.9	26	4
1149.56	0	332062	0	9737023488	649.1	26	4
1150.56	0	332062	0	9736945664	644.1	26	4
1151.57	0	332838	0	9737895936	606.7	26	4
