t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6176768	303104	65.0	2	0
1.00	0	0	0	647135232	631939072	98.6	2	0
2.01	0	0	0	897495040	873795584	100.0	2	0
3.01	0	1	0	1338871808	1308155904	101.0	2	0
4.01	0	1	0	1702473728	1660739584	100.0	2	0
5.02	0	1	0	2038370304	1995067392	101.0	2	0
6.02	0	1	0	2415198208	2372845568	100.0	2	0
7.03	0	1	0	2575536128	2531880960	100.0	2	0
8.03	0	2	0	3267211264	3219648512	108.1	16	4
9.03	0	2	0	6869274624	6815207424	199.6	16	4
10.04	0	53	0	9341554688	9271930880	368.4	26	4
11.04	0	285	0	9357402112	9287475200	807.3	26	4
12.05	0	534	0	9362075648	9291898880	807.2	26	4
13.05	0	899	0	9369731072	9299136512	803.3	26	4
14.06	0	1164	0	9372270592	9300877312	591.7	26	4
15.06	0	1164	0	9374752768	9303556096	628.3	26	4
16.06	0	1198	0	9378410496	9310642176	600.5	26	4
17.07	0	1843	0	9379328000	9311145984	717.4	26	4
18.07	0	1843	0	9380474880	9311735808	596.6	26	4
19.08	0	2306	0	9383473152	9314873344	621.3	26	4
20.08	0	2406	0	9389744128	9319792640	621.8	26	4
21.09	0	2985	0	9390972928	9320374272	597.4	26	4
22.09	0	2985	0	9389838336	9320652800	693.6	26	4
23.09	0	3448	0	9391140864	9320910848	660.3	26	4
24.10	0	3564	0	9391894528	9321144320	678.0	26	4
25.10	0	4126	0	9392910336	9321316352	639.6	26	4
26.11	0	4126	0	9393262592	9321422848	600.4	26	4
27.11	0	4591	0	9393508352	9321553920	674.9	26	4
28.12	0	4707	0	9393946624	9321717760	699.8	26	4
29.12	0	5303	0	9394507776	9321734144	642.8	26	4
30.12	0	5303	0	9393324032	9321795584	624.3	26	4
31.13	0	5767	0	9394393088	9321844736	657.3	26	4
32.13	0	5883	0	9394782208	9322090496	660.5	26	4
33.14	0	6464	0	9396264960	9322147840	632.6	26	4
34.14	0	6464	0	9396477952	9322213376	634.9	26	4
35.14	0	6911	0	9397161984	9322270720	667.5	26	4
36.15	0	7027	0	9396961280	9322336256	653.8	26	4
37.15	0	7607	0	9396875264	9322422272	650.6	26	4
38.16	0	7689	0	9397219328	9322442752	652.7	26	4
39.16	0	8070	0	9397817344	9322582016	627.0	26	4
40.17	0	8186	0	9397911552	9322635264	602.9	26	4
41.17	0	8764	0	9398562816	9322696704	683.6	26	4
42.18	0	8764	0	9398157312	9322958848	647.9	26	4
43.18	0	9226	0	9399160832	9323012096	624.7	26	4
44.18	0	9341	0	9399287808	9323053056	658.9	26	4
45.19	0	9919	0	9399771136	9323114496	651.7	26	4
46.19	0	10166	0	9400352768	9323184128	603.6	26	4
47.20	0	10380	0	9399668736	9323204608	618.6	26	4
48.20	0	10495	0	9400422400	9323249664	613.9	26	4
49.21	0	11073	0	9401143296	9323302912	661.7	26	4
50.21	0	11073	0	9401692160	9323307008	674.9	26	4
51.21	0	11536	0	9401462784	9323311104	610.5	26	4
52.22	0	11652	0	9402277888	9323347968	629.1	26	4
53.22	0	12231	0	9402912768	9323364352	620.5	26	4
54.23	0	12231	0	9403121664	9323384832	658.1	26	4
55.23	0	12709	0	9402851328	9323442176	683.5	26	4
56.24	0	12824	0	9402175488	9323573248	667.9	26	4
57.24	0	13385	0	9402445824	9323642880	671.0	26	4
58.25	0	13385	0	9402388480	9323663360	652.8	26	4
59.25	0	13863	0	9403150336	9323716608	611.3	26	4
60.25	0	13863	0	9403908096	9323753472	588.6	26	4
61.26	0	14555	0	9404682240	9323794432	639.5	26	4
62.26	0	14555	0	9404817408	9323831296	662.8	26	4
63.27	0	15018	0	9405603840	9323851776	684.5	26	4
64.27	0	15018	0	9406144512	9323913216	649.0	26	4
65.27	0	15711	0	9407066112	9323958272	621.7	26	4
66.28	0	15711	0	9406578688	9323995136	663.8	26	4
67.28	0	16173	0	9407516672	9324044288	635.0	26	4
68.29	0	16173	0	9407537152	9324081152	620.0	26	4
69.29	0	16852	0	9408557056	9324122112	672.3	26	4
70.30	0	16852	0	9408806912	9324163072	691.4	26	4
71.30	0	17316	0	9409077248	9324224512	640.1	26	4
72.30	0	17316	0	9408421888	9324232704	616.5	26	4
73.31	0	17991	0	9410199552	9324281856	653.8	26	4
74.31	0	17991	0	9410101248	9324302336	675.4	26	4
75.32	0	18436	0	9410494464	9324326912	632.0	26	4
76.32	0	18436	0	9410953216	9324343296	640.4	26	4
77.32	0	19129	0	9410625536	9324376064	649.2	26	4
78.33	0	19129	0	9410768896	9324384256	669.4	26	4
79.33	0	19575	0	9411264512	9324433408	647.5	26	4
80.34	0	19575	0	9411289088	9324445696	613.6	26	4
81.34	0	20251	0	9412292608	9324474368	647.8	26	4
82.35	0	20251	0	9411387392	9324519424	633.7	26	4
83.35	0	20697	0	9412157440	9324531712	679.2	26	4
84.35	0	20697	0	9412857856	9324576768	610.7	26	4
85.36	0	21357	0	9413758976	9324593152	705.2	26	4
86.36	0	21357	0	9413369856	9324662784	645.2	26	4
87.37	0	21820	0	9413988352	9324670976	627.1	26	4
88.37	0	21820	0	9413550080	9324683264	631.2	26	4
89.37	0	22498	0	9414557696	9324695552	636.9	26	4
90.38	0	22498	0	9414279168	9324732416	651.5	26	4
91.38	0	22976	0	9415020544	9324765184	608.2	26	4
92.39	0	22976	0	9414782976	9324822528	671.2	26	4
93.39	0	23668	0	9415806976	9324855296	666.7	26	4
94.40	0	23668	0	9415802880	9324855296	649.8	26	4
95.40	0	24129	0	9416613888	9324883968	674.5	26	4
96.40	0	24129	0	9416572928	9324896256	595.1	26	4
97.41	0	24822	0	9416896512	9324908544	647.1	26	4
98.41	0	24822	0	9416581120	9324912640	650.9	26	4
99.42	0	25284	0	9417601024	9324929024	592.0	26	4
100.42	0	25284	0	9417502720	9324945408	627.7	26	4
101.42	0	25978	0	9418444800	9325002752	628.3	26	4
102.43	0	25978	0	9417986048	9325027328	687.0	26	4
103.43	0	26456	0	9418399744	9325031424	630.2	26	4
104.44	0	26456	0	9418633216	9325031424	617.8	26	4
105.44	0	27150	0	9419689984	9325035520	660.1	26	4
106.45	0	27150	0	9419620352	9325039616	589.7	26	4
107.45	0	27613	0	9420161024	9325039616	613.2	26	4
108.45	0	27613	0	9420107776	9325039616	640.0	26	4
109.46	0	28291	0	9419993088	9325043712	636.5	26	4
110.46	0	28291	0	9420165120	9325043712	644.3	26	4
111.47	0	28752	0	9421373440	9325064192	627.4	26	4
112.47	0	28752	0	9421008896	9325129728	610.6	26	4
113.47	0	29429	0	9422233600	9325133824	608.9	26	4
114.48	0	29429	0	9422073856	9325137920	683.8	26	4
115.48	0	29891	0	9423110144	9325142016	646.1	26	4
116.49	0	29891	0	9422835712	9325182976	620.6	26	4
117.49	0	30584	0	9423568896	9325215744	635.5	26	4
118.50	0	30584	0	9424211968	9325240320	712.7	26	4
119.50	0	31046	0	9423970304	9325268992	649.9	26	4
120.50	0	31046	0	9424236544	9325289472	609.8	26	4
121.51	0	31722	0	9425031168	9325318144	630.9	26	4
122.51	0	31722	0	9424769024	9325338624	622.6	26	4
123.52	0	32186	0	9425563648	9325363200	601.2	26	4
124.52	0	32186	0	9426210816	9325522944	647.6	26	4
125.52	0	32864	0	9426239488	9325547520	719.8	26	4
126.53	0	32864	0	9426128896	9325547520	609.2	26	4
127.53	0	33327	0	9426423808	9325547520	610.8	26	4
128.54	0	33327	0	9426309120	9325568000	658.3	26	4
129.54	0	34020	0	9427415040	9325572096	650.9	26	4
130.55	0	34020	0	9426980864	9325580288	657.3	26	4
131.55	0	34483	0	9427587072	9325600768	626.8	26	4
132.55	0	34483	0	9427677184	9325608960	626.9	26	4
133.56	0	35176	0	9428312064	9325641728	615.7	26	4
134.56	0	35176	0	9428754432	9325666304	629.5	26	4
135.57	0	35176	0	9428344832	9325666304	623.7	26	4
136.57	0	35637	0	9428598784	9325678592	639.4	26	4
137.57	0	35736	0	9428348928	9325682688	630.2	26	4
138.58	0	36314	0	9429082112	9327726592	623.2	26	4
139.58	0	36314	0	9429454848	9327755264	664.6	26	4
140.59	0	36793	0	9429946368	9327763456	606.4	26	4
141.59	0	36908	0	9429979136	9327771648	629.5	26	4
142.59	0	37486	0	9430253568	9327788032	642.7	26	4
143.60	0	37486	0	9430302720	9327792128	624.8	26	4
144.60	0	37950	0	9431216128	9327808512	643.7	26	4
145.61	0	38066	0	9431515136	9327849472	663.7	26	4
146.61	0	38646	0	9431691264	9327878144	622.9	26	4
147.62	0	38646	0	9432072192	9327902720	615.1	26	4
148.62	0	39125	0	9431797760	9327927296	633.5	26	4
149.62	0	39224	0	9431986176	9327931392	591.7	26	4
150.63	0	39818	0	9432473600	9327943680	657.7	26	4
151.63	0	40082	0	9432965120	9327951872	653.4	26	4
152.64	0	40314	0	9433313280	9327968256	640.6	26	4
153.64	0	41006	0	9434431488	9328025600	691.5	26	4
154.64	0	41006	0	9434677248	9328037888	673.8	26	4
155.65	0	41237	0	9435774976	9328046080	631.5	26	4
156.65	0	41484	0	9435357184	9328062464	584.0	26	4
157.66	0	41599	0	9436143616	9328078848	583.7	26	4
158.66	0	42193	0	9436311552	9328115712	643.7	26	4
