t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6189056	327680	60.4	2	0
1.00	0	0	0	647131136	631939072	98.7	2	0
2.01	0	0	0	898502656	874909696	100.0	2	0
3.01	0	0	0	1335345152	1301999616	101.0	2	0
4.01	0	1	0	1747140608	1702637568	100.0	2	0
5.02	0	1	0	2203799552	2157744128	101.1	2	0
6.02	0	1	0	2555387904	2508951552	100.0	2	0
7.03	0	1	0	2793259008	2745901056	100.0	2	0
8.03	82728	2	82728	2921418752	2786082816	101.0	2	0
9.03	352469	2	352469	3198181376	2783428608	100.0	2	0
10.04	623008	2	623008	3476271104	2783428608	100.0	2	0
11.04	892169	2	892169	3752755200	2783428608	101.0	2	0
12.04	1162812	2	1162812	4030836736	2783428608	100.0	2	0
13.05	1433420	2	1433420	4308103168	2783428608	101.0	2	0
14.05	1703988	2	1703988	4585877504	2783428608	100.0	2	0
15.06	1974486	2	1974486	4863950848	2783428608	100.0	2	0
16.06	2245653	2	2245653	5142462464	2783428608	101.0	2	0
17.06	2517580	2	2517580	5420888064	2783428608	100.0	2	0
18.07	2779905	2	2779905	5689839616	2783428608	101.0	2	0
19.07	3036217	2	3036217	5952593920	2783428608	100.0	2	0
20.08	3302666	2	3302666	6229233664	2790522880	100.0	2	0
21.08	3572129	2	3572129	6506483712	2790522880	101.0	2	0
22.08	3842427	2	3842427	6784049152	2790522880	100.0	2	0
23.09	4112820	2	4112820	7060897792	2790522880	101.0	2	0
24.09	4383225	2	4383225	7338639360	2790522880	100.0	2	0
25.10	4653782	2	4653782	7616339968	2790522880	100.0	2	0
26.10	4923943	2	4923943	7893839872	2790522880	101.0	2	0
27.10	5193451	2	5193451	8170143744	2790522880	100.0	2	0
28.11	5463715	2	5463715	8447877120	2790522880	101.0	2	0
29.11	5733981	2	5733981	8725590016	2790522880	100.0	2	0
30.12	6003763	2	6003763	9002446848	2790522880	100.0	2	0
31.12	6273359	2	6273359	9280872448	2793799680	101.0	2	0
32.12	6542428	2	6542428	9556619264	2793799680	100.0	2	0
33.13	6693466	3	6693466	10473451520	3551842304	100.8	6	0
34.13	6693466	3	6693466	12321030144	5396054016	100.0	6	0
35.14	6693466	3	6693466	14142742528	7212457984	374.6	15	0
