t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6270976	307200	35.1	2	0
1.00	0	0	0	642949120	620081152	98.6	2	0
2.01	0	0	0	893988864	870674432	101.1	2	0
3.01	0	1	0	1337942016	1305198592	100.0	2	0
4.01	0	1	0	1737105408	1694507008	100.0	2	0
5.02	0	1	0	2164305920	2120187904	101.0	2	0
6.02	0	1	0	2545713152	2500820992	100.0	2	0
7.03	0	1	0	2767319040	2721976320	101.1	2	0
8.03	0	2	0	3139551232	3093569536	100.0	2	0
9.03	20877	2	0	3160416256	3093569536	100.0	2	0
10.04	421770	2	0	3572002816	3093569536	101.0	2	0
11.04	652000	3	0	6681403392	5958946816	225.4	32	8
12.05	652000	3	0	13989539840	13252800512	398.8	32	8
13.05	652315	3	0	16537972736	15789002752	1209.6	52	8
14.06	652826	3	0	16550473728	15799545856	1633.0	52	8
15.06	653306	3	0	16558682112	15807299584	1615.2	52	8
16.07	653818	3	0	16565526528	15813595136	1480.4	52	8
17.07	654396	3	0	16570376192	15817523200	1212.4	52	8
18.08	654576	3	0	16574795776	15821676544	1332.8	52	8
19.08	654987	3	0	16577470464	15825195008	1289.4	52	8
20.09	655649	3	0	16582549504	15828463616	1399.8	52	8
21.09	655649	3	0	16586772480	15832125440	1249.5	52	8
22.10	656819	3	0	16592171008	15836401664	1237.5	52	8
23.10	656951	3	0	16596934656	15841574912	1228.0	52	8
24.11	657630	3	0	16600600576	15843897344	1277.0	52	8
25.11	657942	3	0	16601387008	15845814272	1309.5	52	8
26.12	658686	3	0	16606560256	15849779200	1365.2	52	8
27.12	659279	3	0	16607449088	15850762240	1319.2	52	8
28.13	659974	3	0	16609058816	15851192320	1365.7	52	8
29.13	660271	3	0	16609452032	15851384832	1243.0	52	8
30.14	660950	3	0	16609939456	15851593728	1284.0	52	8
31.14	661576	3	0	16611491840	15851737088	1365.4	52	8
32.15	662288	3	0	16612421632	15851859968	1277.1	52	8
33.15	662601	3	0	16612528128	15852068864	1401.7	52	8
34.16	663065	3	0	16612786176	15852175360	1289.2	52	8
35.16	663541	3	0	16613822464	15852367872	1312.4	52	8
36.17	664434	3	0	16615047168	15852515328	1255.1	52	8
37.17	664617	3	0	16615256064	15852650496	1255.1	52	8
38.17	664929	3	0	16615497728	15852810240	1287.4	52	8
39.18	665639	3	0	16617418752	15852908544	1318.2	52	8
40.18	666363	3	0	16617869312	15853076480	1296.1	52	8
41.19	666942	3	0	16617959424	15853260800	1353.8	52	8
42.19	667254	3	0	16619089920	15853359104	1317.3	52	8
43.20	667981	3	0	16620003328	15853600768	1297.4	52	8
