t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6475776	323584	37.6	2	0
1.00	0	0	0	382128128	360620032	98.7	2	0
2.01	0	0	0	771047424	741236736	100.0	2	0
3.01	0	0	0	1341530112	1310330880	101.0	2	0
4.01	0	1	0	1732521984	1689989120	100.0	2	0
5.02	0	1	0	2096623616	2051248128	101.0	2	0
6.02	0	1	0	2533023744	2488406016	100.0	2	0
7.03	0	1	0	2729656320	2682347520	100.0	2	0
8.03	65958	2	65958	2899701760	2783039488	101.0	2	0
9.03	337317	2	337317	3178647552	2780385280	100.0	2	0
10.04	609964	2	609964	3458134016	2780385280	101.0	2	0
11.04	667625	2	667625	4906778624	4165713920	99.8	6	0
12.04	667625	2	667625	6728036352	5984354304	108.8	12	0
13.05	667625	2	667625	8568782848	7820996608	500.7	15	0
14.05	667625	2	667625	10014986240	9263513600	576.8	20	0
15.06	667625	351	667625	10030231552	9277874176	813.6	20	0
16.06	667625	584	667625	10037723136	9285537792	803.9	20	0
17.07	667625	1181	667625	10044108800	9290956800	810.5	20	0
18.07	667625	1181	667625	10047627264	9294348288	807.0	20	0
19.07	667625	1744	667625	10050543616	9296560128	809.7	20	0
20.08	667625	1744	667625	10052108288	9297633280	807.7	20	0
21.08	667625	2323	667625	10055442432	9300918272	809.7	20	0
22.09	667625	2323	667625	10057469952	9303789568	799.8	20	0
23.09	667625	2356	667625	10061414400	9306783744	807.9	20	0
24.09	667625	2886	667625	10061598720	9307394048	809.0	20	0
25.10	667625	3465	667625	10062127104	9307516928	818.2	20	0
26.10	667625	3465	667625	10063183872	9308450816	799.8	20	0
27.11	667625	4044	667625	10065907712	9310994432	823.7	20	0
28.11	667625	4044	667625	10068373504	9313542144	799.6	20	0
29.12	667625	4608	667625	10072543232	9316278272	822.3	20	0
30.12	667625	4608	667625	10075176960	9318895616	800.2	20	0
31.13	667625	4657	667625	10078511104	9321771008	801.1	20	0
32.13	667625	4657	667625	10081112064	9324552192	807.5	20	0
33.13	667625	4773	667625	10084978688	9328193536	800.8	20	0
34.14	667625	5204	667625	10087550976	9329795072	815.7	20	0
35.14	667625	6365	667625	10089521152	9331417088	819.9	20	0
36.15	667625	6365	667625	10089885696	9331503104	799.7	20	0
37.15	667625	6945	667625	10090790912	9331556352	817.6	20	0
38.15	667625	6945	667625	10092613632	9333182464	800.2	20	0
39.16	667625	6945	667625	10094718976	9335799808	807.1	20	0
40.16	667625	6945	667625	10097090560	9338970112	799.7	20	0
41.17	667625	8104	667625	10101977088	9341702144	827.8	20	0
42.17	667625	8104	667625	10105040896	9344385024	799.3	20	0
43.18	667625	8682	667625	10107887616	9346859008	809.4	20	0
44.18	667625	8682	667625	10111295488	9350012928	807.6	20	0
45.18	667625	8682	667625	10114068480	9352749056	801.0	20	0
46.19	667625	8682	667625	10116694016	9355374592	806.3	20	0
47.19	667625	9292	667625	10120462336	9358110720	811.1	20	0
48.20	667625	9292	667625	10122190848	9360781312	798.7	20	0
49.20	667625	9292	667625	10126233600	9364590592	807.7	20	0
50.20	667625	9292	667625	10129756160	9368367104	799.5	20	0
51.21	667625	9292	667625	10133467136	9372233728	807.4	20	0
52.21	667625	9836	667625	10137726976	9375510528	809.2	20	0
53.22	667625	9836	667625	10139291648	9377144832	799.6	20	0
54.22	667625	9836	667625	10140651520	9378652160	807.4	20	0
55.22	667625	12116	667625	10144165888	9379778560	838.6	20	0
56.23	667625	12132	667625	10144657408	9379803136	808.9	20	0
57.23	667625	12132	667625	10144501760	9379835904	799.6	20	0
