t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6144000	319488	35.6	2	0
1.00	0	0	0	647229440	626765824	98.5	2	0
2.01	0	0	0	898363392	874913792	101.0	2	0
3.01	0	1	0	1333596160	1300942848	100.0	2	0
4.01	0	1	0	1751572480	1706786816	100.0	2	0
5.02	0	1	0	2203557888	2157699072	101.0	2	0
6.02	0	1	0	2555301888	2508906496	100.0	2	0
7.03	0	1	0	2758053888	2711306240	101.0	2	0
8.03	0	2	0	3829002240	3777798144	123.8	16	4
9.03	0	2	0	7399268352	7341830144	199.6	16	4
10.04	0	86	0	9347457024	9276379136	457.9	26	4
11.04	0	318	0	9358794752	9288839168	804.2	26	4
12.05	0	584	0	9362997248	9293250560	812.9	26	4
13.05	0	949	0	9369677824	9299869696	740.9	26	4
14.06	0	1164	0	9371738112	9301626880	594.2	26	4
15.06	0	1164	0	9376272384	9305239552	647.2	26	4
16.06	0	1314	0	9379643392	9308479488	628.0	26	4
17.07	0	1843	0	9380564992	9308774400	668.2	26	4
18.07	0	1843	0	9381269504	9309208576	586.4	26	4
19.08	0	2306	0	9384800256	9312772096	663.9	26	4
20.08	0	2423	0	9389498368	9317376000	624.0	26	4
21.09	0	2985	0	9390891008	9317974016	606.9	26	4
22.09	0	2985	0	9391636480	9318268928	666.9	26	4
23.09	0	3448	0	9391493120	9318477824	684.5	26	4
24.10	0	3564	0	9392476160	9318686720	678.0	26	4
25.10	0	4143	0	9393061888	9318846464	602.9	26	4
26.11	0	4143	0	9393016832	9318952960	604.8	26	4
27.11	0	4591	0	9393790976	9319149568	714.6	26	4
28.11	0	4856	0	9393770496	9319198720	663.0	26	4
29.12	0	5303	0	9394892800	9319301120	652.3	26	4
30.12	0	5767	0	9395331072	9319419904	669.3	26	4
31.13	0	5767	0	9395138560	9319653376	651.4	26	4
32.13	0	6066	0	9395998720	9319776256	644.7	26	4
33.14	0	6464	0	9396510720	9319833600	614.1	26	4
34.14	0	6464	0	9396887552	9319899136	641.4	26	4
35.14	0	6911	0	9397575680	9319976960	711.1	26	4
36.15	0	7375	0	9398341632	9320067072	630.1	26	4
37.15	0	7623	0	9397755904	9320140800	648.3	26	4
38.16	0	8070	0	9398390784	9320181760	674.6	26	4
39.16	0	8070	0	9398415360	9320206336	646.3	26	4
40.16	0	8501	0	9398538240	9320263680	629.1	26	4
41.17	0	8781	0	9398927360	9320341504	632.7	26	4
42.17	0	9226	0	9399816192	9321062400	650.6	26	4
43.18	0	9226	0	9400311808	9321119744	671.9	26	4
44.18	0	9935	0	9401044992	9321177088	619.4	26	4
45.19	0	9935	0	9401442304	9321230336	638.7	26	4
46.19	0	10380	0	9401569280	9321304064	662.0	26	4
47.19	0	10380	0	9401360384	9321349120	621.1	26	4
48.20	0	11073	0	9402695680	9321406464	619.4	26	4
49.20	0	11073	0	9402814464	9321451520	618.7	26	4
50.21	0	11536	0	9403191296	9321521152	643.9	26	4
51.21	0	11536	0	9402953728	9321611264	638.6	26	4
52.21	0	12231	0	9404030976	9321668608	665.0	26	4
53.22	0	12231	0	9404108800	9321697280	604.7	26	4
54.22	0	12709	0	9404477440	9321738240	674.5	26	4
55.23	0	12709	0	9404256256	9321771008	701.3	26	4
56.23	0	13401	0	9405853696	9321902080	625.9	26	4
57.24	0	13401	0	9405456384	9321934848	652.5	26	4
58.24	0	13863	0	9405616128	9322070016	636.4	26	4
59.24	0	13863	0	9405829120	9322172416	629.3	26	4
60.25	0	14555	0	9407373312	9322237952	634.5	26	4
61.25	0	14555	0	9406681088	9322258432	631.9	26	4
62.26	0	15018	0	9407225856	9322287104	707.3	26	4
63.26	0	15018	0	9407213568	9322332160	623.6	26	4
64.27	0	15727	0	9408360448	9322373120	660.2	26	4
65.27	0	15727	0	9408012288	9322418176	630.6	26	4
66.27	0	16173	0	9408856064	9322434560	630.0	26	4
67.28	0	16173	0	9408884736	9322467328	622.6	26	4
68.28	0	16868	0	9409572864	9322487808	674.2	26	4
69.29	0	16868	0	9409527808	9322516480	701.6	26	4
70.29	0	17316	0	9410543616	9322577920	633.8	26	4
71.29	0	17316	0	9409986560	9322590208	640.7	26	4
72.30	0	18008	0	9411248128	9322614784	634.1	26	4
73.30	0	18008	0	9411657728	9322659840	680.0	26	4
74.31	0	18436	0	9412136960	9322692608	646.0	26	4
75.31	0	18436	0	9411420160	9322725376	632.5	26	4
76.31	0	19129	0	9412050944	9322737664	662.8	26	4
77.32	0	19129	0	9412415488	9322754048	670.1	26	4
78.32	0	19575	0	9413107712	9322786816	630.6	26	4
79.33	0	19575	0	9413672960	9322795008	614.7	26	4
80.33	0	20268	0	9413505024	9322840064	668.8	26	4
81.34	0	20268	0	9413251072	9322856448	642.8	26	4
82.34	0	20697	0	9413738496	9322909696	648.9	26	4
83.34	0	20697	0	9413644288	9322958848	617.6	26	4
84.35	0	21357	0	9414713344	9322987520	726.6	26	4
85.35	0	21357	0	9415495680	9323008000	628.9	26	4
86.36	0	21820	0	9415831552	9323048960	617.2	26	4
87.36	0	21820	0	9415868416	9323065344	661.3	26	4
88.36	0	22515	0	9416318976	9323065344	637.2	26	4
89.37	0	22515	0	9416380416	9323073536	619.0	26	4
90.37	0	22976	0	9416749056	9323085824	624.6	26	4
91.38	0	22976	0	9416724480	9323114496	691.0	26	4
92.38	0	23668	0	9417740288	9323143168	652.9	26	4
93.39	0	23668	0	9417551872	9323147264	639.0	26	4
94.39	0	24129	0	9418395648	9323159552	697.9	26	4
95.39	0	24129	0	9418530816	9323167744	595.6	26	4
96.40	0	24822	0	9418887168	9323188224	642.2	26	4
