t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	5980160	323584	23.2	2	0
1.00	0	0	0	641048576	620269568	98.7	2	0
2.01	0	0	0	898338816	874901504	100.0	2	0
3.01	0	0	0	1335500800	1301991424	101.0	2	0
4.01	0	1	0	1749221376	1704730624	100.0	2	0
5.02	0	1	0	2203504640	2157740032	101.0	2	0
6.02	0	1	0	2555535360	2508947456	100.0	2	0
7.03	0	1	0	2795323392	2749206528	100.0	2	0
8.03	0	2	0	3143401472	3096285184	101.0	2	0
9.03	34262	2	0	3177852928	3096285184	100.0	2	0
10.04	437788	2	0	3591557120	3096285184	101.1	2	0
11.04	1007834	2	355834	3872804864	2788126720	146.6	4	0
12.04	1319625	3	667625	6245449728	4833488896	199.3	12	0
13.05	1319625	3	667625	9929342976	8510275584	201.6	12	0
14.05	1319625	3	667625	13556252672	12126846976	866.9	30	0
15.06	1319625	3	667625	17000226816	15563530240	1032.9	40	0
16.06	1320370	3	667625	17212010496	15774126080	1619.7	40	0
17.07	1320799	3	667625	17228378112	15792410624	1627.1	40	0
18.07	1321741	3	667625	17240383488	15802671104	1623.9	40	0
19.08	1321972	3	667625	17246953472	15809257472	1623.9	40	0
20.09	1322170	3	667625	17252335616	15814823936	1605.5	40	0
21.09	1323126	3	667625	17257062400	15817191424	1641.8	40	0
22.10	1324280	3	667625	17259073536	15819309056	1646.7	40	0
23.10	1324280	3	667625	17264189440	15825248256	1598.9	40	0
24.11	1324396	3	667625	17270259712	15830532096	1618.1	40	0
25.12	1324478	3	667625	17275584512	15835840512	1602.1	40	0
26.12	1325998	3	667625	17280724992	15838347264	1658.8	40	0
27.13	1326591	3	667625	17281073152	15838568448	1615.7	40	0
28.13	1327071	3	667625	17282527232	15839522816	1628.4	40	0
29.14	1327747	3	667625	17288204288	15844089856	1634.2	40	0
30.14	1327747	3	667625	17293901824	15849398272	1601.1	40	0
31.15	1328904	3	667625	17300602880	15854682112	1646.5	40	0
32.16	1329004	3	667625	17305653248	15859662848	1601.5	40	0
33.16	1329102	3	667625	17310613504	15865286656	1618.6	40	0
34.17	1329102	3	667625	17315823616	15870201856	1615.6	40	0
35.17	1329102	3	667625	17322774528	15877107712	1600.0	40	0
36.18	1330077	3	667625	17329971200	15882919936	1642.5	40	0
37.18	1331468	3	667625	17333305344	15884861440	1637.2	40	0
38.19	1332405	3	667625	17333448704	15884972032	1642.3	40	0
39.20	1332985	3	667625	17334087680	15885111296	1615.7	40	0
40.20	1333560	3	667625	17334841344	15885144064	1631.5	40	0
41.21	1333560	3	667625	17338589184	15888420864	1616.1	40	0
42.21	1333560	3	667625	17343660032	15893483520	1600.0	40	0
43.22	1334719	3	667625	17349398528	15898812416	1647.2	40	0
44.22	1335902	3	667625	17355640832	15904124928	1633.0	40	0
45.23	1336481	3	667625	17361506304	15909150720	1630.5	40	0
46.24	1337074	3	667625	17367273472	15913955328	1615.3	40	0
47.24	1337074	3	667625	17372098560	15919202304	1616.1	40	0
48.25	1337074	3	667625	17378025472	15924322304	1616.0	40	0
49.25	1337717	3	667625	17383124992	15929057280	1617.6	40	0
50.26	1338410	3	667625	17388822528	15934140416	1634.9	40	0
51.26	1338410	3	667625	17394585600	15939809280	1599.9	40	0
52.27	1338410	3	667625	17401753600	15947112448	1615.8	40	0
53.28	1338410	3	667625	17409626112	15954833408	1599.7	40	0
54.28	1338410	3	667625	17417322496	15962595328	1615.4	40	0
55.29	1338410	3	667625	17424453632	15970226176	1615.3	40	0
56.29	1338921	3	667625	17431621632	15976411136	1613.3	40	0
57.30	1339399	3	667625	17437302784	15980429312	1628.2	40	0
58.30	1342829	3	667625	17440858112	15981592576	1691.9	40	0
59.31	1344031	3	667625	17441710080	15981649920	1649.6	40	0
60.32	1344031	3	667625	17441660928	15981719552	1600.5	40	0
61.32	1344031	3	667625	17442476032	15981826048	1616.2	40	0
62.33	1345943	3	667625	17444806656	15981883392	1667.3	40	0
63.33	1346370	3	667625	17444884480	15982002176	1611.6	40	0
64.34	1346370	3	667625	17445023744	15982153728	1616.4	40	0
65.34	1346370	3	667625	17445068800	15982313472	1600.3	40	0
66.35	1346370	3	667625	17446944768	15983738880	1616.3	40	0
67.36	1346370	3	667625	17451274240	15987806208	1599.9	40	0
68.36	1346370	3	667625	17455869952	15992926208	1615.8	40	0
69.37	1346370	3	667625	17460785152	15998128128	1616.0	40	0
70.37	1348449	3	667625	17469452288	16003293184	1655.8	40	0
71.38	1350985	3	667625	17477152768	16008298496	1685.8	40	0
72.38	1350985	3	667625	17482002432	16013467648	1600.1	40	0
73.39	1350985	3	667625	17487937536	16019013632	1616.4	40	0
74.40	1351530	3	667625	17493241856	16023875584	1613.5	40	0
75.40	1353261	3	667625	17498787840	16029196288	1664.2	40	0
76.41	1353261	3	667625	17504198656	16034250752	1615.7	40	0
77.41	1353261	3	667625	17508405248	16038481920	1598.2	40	0
78.42	1353261	3	667625	17512288256	16042651648	1611.8	40	0
79.42	1353261	3	667625	17516359680	16046841856	1598.4	40	0
80.43	1353261	3	667625	17521250304	16052092928	1616.0	40	0
81.44	1353261	3	667625	17526857728	16056979456	1599.2	40	0
82.44	1353261	3	667625	17532776448	16062050304	1615.6	40	0
83.45	1353261	3	667625	17538351104	16067280896	1614.1	40	0
84.45	1355027	3	667625	17545031680	16071962624	1647.2	40	0
85.46	1356834	3	667625	17551450112	16076697600	1664.5	40	0
86.46	1356834	3	667625	17556234240	16081416192	1600.1	40	0
87.47	1356834	3	667625	17561309184	16086519808	1615.3	40	0
88.48	1356834	3	667625	17565675520	16092504064	1600.5	40	0
89.48	1356834	3	667625	17573363712	16099196928	1615.4	40	0
90.49	1356834	3	667625	17581174784	16107106304	1616.0	40	0
91.49	1356834	3	667625	17589284864	16115249152	1600.2	40	0
92.50	1356834	3	667625	17597513728	16123523072	1616.4	40	0
93.50	1356834	3	667625	17604718592	16131342336	1599.9	40	0
94.51	1356834	3	667625	17613373440	16139317248	1615.7	40	0
95.51	1356834	3	667625	17622704128	16147607552	1600.7	40	0
96.52	1357329	3	667625	17629454336	16154697728	1629.6	40	0
97.53	1357329	3	667625	17635921920	16160636928	1600.9	40	0
98.53	1357773	3	667625	17639874560	16164757504	1628.7	40	0
99.54	1357773	3	667625	17643200512	16167841792	1616.2	40	0
100.54	1359274	3	667625	17647099904	16170188800	1641.3	40	0
101.55	1362312	3	667625	17652391936	16171577344	1698.6	40	0
102.55	1362312	3	667625	17653821440	16173056000	1600.6	40	0
103.56	1365143	3	667625	17656389632	16173387776	1692.8	40	0
104.57	1366836	3	667625	17658585088	16173420544	1646.9	40	0
105.57	1366836	3	667625	17657974784	16173498368	1615.8	40	0
106.58	1366836	3	667625	17658138624	16173510656	1600.0	40	0
107.58	1366836	3	667625	17658290176	16173928448	1615.7	40	0
108.59	1367396	3	667625	17659269120	16173973504	1631.0	40	0
109.59	1369161	3	667625	17661120512	16174034944	1647.4	40	0
110.60	1369161	3	667625	17660940288	16174075904	1616.1	40	0
111.61	1369161	3	667625	17660702720	16174129152	1600.2	40	0
112.61	1371414	3	667625	17662361600	16174166016	1676.9	40	0
113.62	1371414	3	667625	17662840832	16174235648	1600.4	40	0
114.62	1371414	3	667625	17662808064	16174301184	1615.2	40	0
115.63	1371414	3	667625	17663111168	16174379008	1615.8	40	0
116.63	1371414	3	667625	17663700992	16175661056	1600.4	40	0
117.64	1371414	3	667625	17666768896	16178421760	1615.8	40	0
118.64	1371414	3	667625	17671008256	16182857728	1599.6	40	0
119.65	1371414	3	667625	17675919360	16187621376	1615.6	40	0
120.66	1371414	3	667625	17681104896	16192397312	1599.6	40	0
121.66	1371414	3	667625	17686081536	16197017600	1615.5	40	0
122.67	1371414	3	667625	17691172864	16202215424	1616.2	40	0
123.67	1371414	3	667625	17695809536	16207179776	1600.4	40	0
124.68	1371414	3	667625	17700589568	16212242432	1616.1	40	0
125.68	1372949	3	667625	17708785664	16217477120	1640.4	40	0
126.69	1376004	3	667625	17715851264	16222056448	1699.2	40	0
127.70	1376004	3	667625	17721384960	16227528704	1600.6	40	0
128.70	1376004	3	667625	17726332928	16232255488	1615.7	40	0
129.71	1376643	3	667625	17731600384	16237088768	1632.6	40	0
130.71	1380502	3	667625	17739694080	16241614848	1703.6	40	0
131.72	1380651	3	667625	17746014208	16246456320	1620.4	40	0
132.72	1380651	3	667625	17750802432	16251400192	1599.8	40	0
133.73	1380651	3	667625	17755172864	16256389120	1615.8	40	0
134.74	1382947	3	667625	17763467264	16261582848	1663.2	40	0
135.74	1382947	3	667625	17768202240	16266579968	1615.9	40	0
136.75	1382947	3	667625	17773256704	16271634432	1615.8	40	0
137.75	1382947	3	667625	17778417664	16276348928	1599.7	40	0
138.76	1383376	3	667625	17783320576	16281067520	1626.6	40	0
139.76	1385268	3	667625	17789747200	16287850496	1651.1	40	0
140.77	1385268	3	667625	17793900544	16292642816	1615.8	40	0
141.78	1385268	3	667625	17798959104	16297635840	1600.0	40	0
142.78	1385268	3	667625	17803120640	16302280704	1613.8	40	0
143.79	1385268	3	667625	17808908288	16307458048	1616.2	40	0
144.79	1385268	3	667625	17814114304	16312872960	1600.0	40	0
145.80	1385268	3	667625	17819615232	16317534208	1615.6	40	0
146.80	1385268	3	667625	17824354304	16322174976	1599.7	40	0
147.81	1385268	3	667625	17828675584	16327036928	1615.5	40	0
148.82	1385268	3	667625	17833652224	16331988992	1600.4	40	0
149.82	1385268	3	667625	17837678592	16336678912	1615.7	40	0
150.83	1385268	3	667625	17843011584	16341831680	1600.3	40	0
151.83	1387101	3	667625	17849774080	16346124288	1663.5	40	0
152.84	1389378	3	667625	17857495040	16351096832	1678.2	40	0
153.84	1389378	3	667625	17861521408	16355651584	1600.1	40	0
154.85	1389378	3	667625	17865682944	16360632320	1615.9	40	0
155.85	1390135	3	667625	17872150528	16365740032	1619.2	40	0
156.86	1393562	3	667625	17880244224	16370491392	1709.7	40	0
157.87	1393562	3	667625	17885294592	16375418880	1600.1	40	0
158.87	1393562	3	667625	17889554432	16380338176	1616.0	40	0
159.88	1393562	3	667625	17895718912	16386138112	1616.8	40	0
160.88	1393562	3	667625	17902157824	16392458240	1600.1	40	0
161.89	1393562	3	667625	17908895744	16399212544	1616.5	40	0
162.89	1393562	3	667625	17916850176	16406499328	1600.4	40	0
