t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6361088	303104	35.9	2	0
1.00	0	0	0	380379136	355246080	99.2	2	0
2.01	0	0	0	902225920	875651072	100.0	2	0
3.01	0	0	0	1341784064	1310265344	100.0	2	0
4.01	0	1	0	1729912832	1687957504	101.0	2	0
5.02	0	1	0	2078121984	2035974144	100.0	2	0
6.02	0	1	0	2532171776	2488397824	100.0	2	0
7.03	0	1	0	2714001408	2669694976	101.0	2	0
8.03	64669	2	64669	2902462464	2787102720	100.0	2	0
9.03	336676	2	336676	3181240320	2784202752	101.0	2	0
10.04	609501	2	609501	3461611520	2784202752	100.0	2	0
11.04	881815	2	881815	3741384704	2784202752	100.0	2	0
12.05	1154639	2	1154639	4021518336	2784202752	101.0	2	0
13.05	1335250	3	1335250	4775751680	3350593536	99.9	6	0
14.05	1335250	3	1335250	6616092672	5187121152	101.0	6	0
15.06	1335250	3	1335250	8429551616	6996656128	332.2	15	0
16.06	1335250	3	1335250	10247610368	8811524096	504.2	15	0
17.07	1335250	3	1335250	12106424320	10666401792	819.7	24	0
18.07	1335250	3	1335250	13887422464	12442255360	915.5	33	0
19.07	1335250	3	1335250	15757475840	14308298752	1316.0	33	0
20.08	1335250	3	1335250	17198338048	15746367488	1383.2	38	0
21.08	1335250	3	1335250	17231196160	15778967552	1622.9	38	0
22.09	1335250	3	1335250	17265373184	15812554752	1609.2	38	0
23.10	1335250	20	1335250	17298345984	15845019648	1622.8	38	0
24.10	1335250	20	1335250	17315041280	15863566336	1607.9	38	0
25.11	1335250	651	1335250	17335631872	15882268672	1644.9	38	0
26.11	1335250	2323	1335250	17352560640	15897141248	1679.6	38	0
27.12	1335250	2621	1335250	17366253568	15910727680	1618.9	38	0
28.12	1335250	2621	1335250	17377824768	15923007488	1624.4	38	0
29.13	1335250	2621	1335250	17389932544	15934775296	1608.6	38	0
30.14	1335250	2621	1335250	17400553472	15945908224	1622.3	38	0
31.14	1335250	2770	1335250	17415077888	15959220224	1615.1	38	0
32.15	1335250	2770	1335250	17431044096	15976382464	1621.9	38	0
33.15	1335250	2770	1335250	17451413504	15996715008	1624.0	38	0
34.16	1335250	2770	1335250	17465036800	16010153984	1607.8	38	0
35.16	1335250	2770	1335250	17479139328	16024211456	1624.0	38	0
36.17	1335250	2770	1335250	17494872064	16039886848	1607.6	38	0
37.18	1335250	2770	1335250	17510551552	16055656448	1624.0	38	0
38.18	1335250	2770	1335250	17525346304	16070971392	1610.3	38	0
39.20	1335250	3465	1335250	17539928064	16083243008	1643.8	38	0
40.20	1335250	3465	1335250	17548988416	16093077504	1623.6	38	0
41.21	1335250	3465	1335250	17560195072	16103792640	1608.1	38	0
42.21	1335250	3465	1335250	17574604800	16119107584	1623.4	38	0
43.22	1335250	3465	1335250	17590857728	16134991872	1608.4	38	0
44.22	1335250	4923	1335250	17632391168	16174206976	1671.5	38	0
45.23	1335250	4923	1335250	17644851200	16187965440	1608.2	38	0
46.24	1335250	4923	1335250	17659441152	16201695232	1623.4	38	0
47.24	1335250	4923	1335250	17673383936	16215646208	1608.5	38	0
48.25	1335250	4923	1335250	17700327424	16242651136	1623.2	38	0
49.25	1335250	4923	1335250	17715679232	16257826816	1623.9	38	0
50.26	1335250	4923	1335250	17731399680	16273383424	1608.2	38	0
51.26	1335250	5552	1335250	17745883136	16286818304	1644.8	38	0
52.27	1335250	5552	1335250	17771556864	16312483840	1608.7	38	0
53.28	1335250	5552	1335250	17784700928	16325378048	1623.7	38	0
54.28	1335250	5552	1335250	17796882432	16338092032	1608.0	38	0
55.29	1335250	5552	1335250	17810108416	16351158272	1623.9	38	0
56.29	1335250	5552	1335250	17814233088	16355516416	1624.1	38	0
57.30	1335250	8104	1335250	17827172352	16365244416	1692.9	38	0
58.30	1335250	8104	1335250	17836638208	16375017472	1622.6	38	0
59.31	1335250	8104	1335250	17846300672	16384413696	1607.7	38	0
60.31	1335250	9078	1335250	17857081344	16393461760	1654.9	38	0
61.32	1335250	12281	1335250	17894100992	16427941888	1712.8	38	0
62.33	1335250	12726	1335250	17907621888	16441511936	1639.2	38	0
63.33	1335250	12726	1335250	17920880640	16454934528	1608.3	38	0
64.34	1335250	12726	1335250	17935081472	16468410368	1623.1	38	0
65.34	1335250	12726	1335250	17954721792	16488493056	1623.6	38	0
66.35	1335250	12726	1335250	17968844800	16501805056	1608.5	38	0
