t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6197248	323584	63.7	2	0
1.00	0	0	0	647593984	629190656	98.8	2	0
2.01	0	0	0	898805760	874913792	100.0	2	0
3.01	0	0	0	1334435840	1301946368	101.0	2	0
4.01	0	1	0	1748303872	1704685568	100.0	2	0
5.02	0	1	0	2202755072	2157694976	101.0	2	0
6.02	0	1	0	2556084224	2511978496	100.0	2	0
7.03	0	1	0	2796142592	2750824448	100.0	2	0
8.03	0	2	0	3144728576	3096788992	101.0	2	0
9.03	37798	2	0	3182796800	3096788992	100.0	2	0
10.04	444613	2	0	3599302656	3096788992	100.0	2	0
11.04	1030181	2	378181	3896807424	2788630528	149.6	4	0
12.05	1319625	3	667625	6344249344	4931649536	199.3	12	0
13.05	1319625	3	667625	9941213184	8521256960	201.6	12	0
14.05	1319625	3	667625	13564952576	12135923712	866.5	30	0
15.06	1319625	3	667625	17048674304	15611146240	1034.6	40	0
16.06	1320370	3	667625	17216626688	15779565568	1619.6	40	0
17.07	1320799	3	667625	17230483456	15792947200	1627.0	40	0
18.07	1321972	3	667625	17241968640	15803084800	1630.7	40	0
19.08	1321972	3	667625	17248792576	15809986560	1616.1	40	0
20.09	1322170	3	667625	17255501824	15815880704	1605.7	40	0
21.09	1323126	3	667625	17258745856	15817965568	1641.3	40	0
22.10	1324280	3	667625	17262874624	15821049856	1630.7	40	0
23.10	1324280	3	667625	17267437568	15827177472	1616.4	40	0
24.11	1324478	3	667625	17274040320	15832403968	1621.1	40	0
25.11	1324478	3	667625	17278922752	15837495296	1599.2	40	0
26.12	1326460	3	667625	17283182592	15839338496	1667.6	40	0
27.13	1326591	3	667625	17282392064	15839498240	1604.1	40	0
28.13	1327170	3	667625	17284481024	15840980992	1631.2	40	0
29.14	1327747	3	667625	17290600448	15846322176	1615.2	40	0
30.14	1328311	3	667625	17296777216	15851552768	1630.9	40	0
31.15	1328904	3	667625	17301905408	15856963584	1631.4	40	0
32.15	1329004	3	667625	17308471296	15862288384	1602.2	40	0
33.16	1329102	3	667625	17313779712	15867371520	1618.6	40	0
34.17	1329102	3	667625	17319452672	15873040384	1600.7	40	0
35.17	1329102	3	667625	17327198208	15880634368	1615.6	40	0
36.18	1331039	3	667625	17332654080	15884730368	1651.1	40	0
37.18	1332405	3	667625	17335623680	15886635008	1652.9	40	0
38.19	1332968	3	667625	17336975360	15886766080	1630.7	40	0
39.19	1333560	3	667625	17337798656	15886843904	1615.9	40	0
40.20	1333560	3	667625	17337925632	15887425536	1615.9	40	0
41.20	1333560	3	667625	17342787584	15892004864	1600.4	40	0
42.21	1334024	3	667625	17348399104	15897231360	1628.0	40	0
43.22	1335096	3	667625	17355198464	15902797824	1628.5	40	0
44.22	1335902	3	667625	17361051648	15907934208	1637.5	40	0
45.23	1336662	3	667625	17365942272	15912808448	1635.5	40	0
46.23	1337074	3	667625	17371500544	15917957120	1611.5	40	0
47.24	1337074	3	667625	17377599488	15923183616	1615.8	40	0
48.24	1337189	3	667625	17382273024	15928107008	1602.3	40	0
49.25	1338162	3	667625	17389088768	15933128704	1642.5	40	0
50.26	1338410	3	667625	17393872896	15938043904	1607.5	40	0
51.26	1338410	3	667625	17400721408	15944781824	1615.5	40	0
52.27	1338410	3	667625	17407090688	15952924672	1615.1	40	0
53.27	1338410	3	667625	17415749632	15960674304	1599.7	40	0
54.28	1338410	3	667625	17423822848	15968231424	1615.3	40	0
55.28	1338871	3	667625	17432444928	15976189952	1611.6	40	0
56.29	1339399	3	667625	17437732864	15981146112	1630.5	40	0
57.30	1341695	3	667625	17442836480	15983403008	1662.3	40	0
58.30	1344031	3	667625	17445642240	15983529984	1677.4	40	0
59.31	1344031	3	667625	17444974592	15983607808	1616.4	40	0
60.31	1344031	3	667625	17445130240	15983706112	1601.1	40	0
61.32	1345202	3	667625	17446985728	15983767552	1646.5	40	0
62.32	1346370	3	667625	17447264256	15983861760	1629.7	40	0
63.33	1346370	3	667625	17447780352	15983927296	1612.6	40	0
64.34	1346370	3	667625	17447710720	15984029696	1599.4	40	0
65.34	1346370	3	667625	17446621184	15984050176	1614.5	40	0
66.35	1346370	3	667625	17448673280	15985262592	1615.3	40	0
67.35	1346370	3	667625	17451958272	15989563392	1599.5	40	0
68.36	1346370	3	667625	17457659904	15994736640	1616.0	40	0
69.36	1346370	3	667625	17463439360	15999807488	1600.1	40	0
70.37	1348680	3	667625	17471037440	16005001216	1677.8	40	0
