t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6184960	299008	61.2	2	0
1.00	0	0	0	376500224	352296960	98.6	2	0
2.01	0	0	0	760659968	730873856	100.0	2	0
3.01	0	1	0	1341304832	1311436800	101.0	2	0
4.01	0	1	0	1730125824	1688481792	100.0	2	0
5.02	0	1	0	2091155456	2047512576	101.0	2	0
6.02	0	1	0	2532261888	2488995840	100.0	2	0
7.03	0	1	0	2739441664	2693423104	100.0	2	0
8.03	0	2	0	4635037696	4584103936	172.7	30	8
9.03	0	2	0	11962642432	11896967168	398.8	30	8
10.04	0	102	0	15811960832	15729070080	991.8	50	8
11.04	0	285	0	15832477696	15748702208	1621.5	50	8
12.05	0	418	0	15858089984	15776079872	1634.7	50	8
13.06	0	816	0	15883493376	15801315328	1618.1	50	8
14.06	0	866	0	15902875648	15820402688	1419.1	50	8
15.07	0	866	0	15917203456	15834701824	1461.1	50	8
16.07	0	1595	0	15929569280	15846404096	1436.0	50	8
17.08	0	1595	0	15941193728	15857942528	1500.4	50	8
18.08	0	1595	0	15955349504	15872147456	1461.5	50	8
19.09	0	1595	0	15970107392	15886725120	1474.9	50	8
20.09	0	1777	0	15984926720	15900909568	1473.2	50	8
21.10	0	2009	0	15993204736	15909515264	1451.3	50	8
22.10	0	2009	0	16012296192	15928913920	1470.4	50	8
23.11	0	2009	0	16040726528	15957024768	1551.7	50	8
24.11	0	2886	0	16056082432	15971106816	1502.4	50	8
25.12	0	3167	0	16091734016	16007536640	1530.7	50	8
26.12	0	3167	0	16103038976	16018759680	1403.8	50	8
27.13	0	3167	0	16116436992	16031662080	1465.8	50	8
28.13	0	3167	0	16127774720	16043573248	1487.0	50	8
29.14	0	3167	0	16141991936	16057241600	1450.1	50	8
30.14	0	3167	0	16154906624	16071344128	1525.0	50	8
31.15	0	3961	0	16170041344	16084144128	1500.0	50	8
32.15	0	3978	0	16177995776	16092708864	1448.2	50	8
33.16	0	4309	0	16185860096	16099840000	1466.7	50	8
34.16	0	4309	0	16196640768	16111431680	1403.5	50	8
35.17	0	4309	0	16209428480	16123826176	1481.8	50	8
36.17	0	4309	0	16247205888	16161591296	1507.5	50	8
37.18	0	4309	0	16261390336	16174551040	1457.9	50	8
38.19	0	4309	0	16274780160	16188346368	1442.3	50	8
39.19	0	4309	0	16288194560	16202031104	1473.4	50	8
40.20	0	5220	0	16303394816	16215592960	1476.7	50	8
41.20	0	8104	0	16317763584	16226947072	1511.8	50	8
42.20	0	8600	0	16329154560	16238166016	1483.4	50	8
43.21	0	8600	0	16343166976	16251940864	1511.0	50	8
44.22	0	8600	0	16354512896	16263024640	1487.7	50	8
45.22	0	8600	0	16365064192	16274096128	1449.5	50	8
46.22	0	8600	0	16375447552	16285040640	1441.1	50	8
47.23	0	8600	0	16387301376	16296325120	1502.1	50	8
48.23	0	8600	0	16398483456	16307826688	1504.5	50	8
49.24	0	8946	0	16411815936	16320372736	1441.7	50	8
50.24	0	8946	0	16424030208	16332304384	1422.6	50	8
51.25	0	8946	0	16437432320	16346988544	1463.0	50	8
52.25	0	8946	0	16450748416	16359481344	1423.7	50	8
53.26	0	8946	0	16463253504	16372064256	1457.5	50	8
54.26	0	8946	0	16474607616	16384188416	1422.5	50	8
55.27	0	8946	0	16486998016	16396201984	1493.0	50	8
56.27	0	8946	0	16499912704	16408436736	1455.1	50	8
57.28	0	11636	0	16555085824	16460570624	1538.9	50	8
58.28	0	12693	0	16525783040	16429502464	1500.2	50	8
59.29	0	12693	0	16536653824	16440913920	1488.6	50	8
60.30	0	12693	0	16546557952	16451858432	1438.9	50	8
61.30	0	12693	0	16558374912	16463130624	1452.7	50	8
62.31	0	12693	0	16569946112	16473796608	1457.5	50	8
63.31	0	12693	0	16580657152	16484499456	1484.7	50	8
64.32	0	12693	0	16590630912	16494915584	1443.1	50	8
65.32	0	12693	0	16601280512	16505630720	1414.1	50	8
66.33	0	12693	0	16612737024	16517804032	1494.9	50	8
67.33	0	12693	0	16625852416	16530186240	1477.9	50	8
68.34	0	12693	0	16637747200	16542240768	1437.5	50	8
69.35	0	12693	0	16648638464	16553279488	1392.6	50	8
70.35	0	12693	0	16661585920	16565780480	1422.9	50	8
71.36	0	12693	0	16673775616	16577937408	1497.5	50	8
72.36	0	12693	0	16685748224	16590151680	1467.8	50	8
73.37	0	12693	0	16698224640	16602337280	1457.7	50	8
74.37	0	12693	0	16711602176	16616042496	1446.5	50	8
75.38	0	12693	0	16728469504	16633167872	1433.7	50	8
76.38	0	12693	0	16742580224	16646791168	1499.7	50	8
77.39	0	12693	0	16755970048	16660131840	1448.0	50	8
78.39	0	12693	0	16769720320	16674148352	1479.3	50	8
79.40	0	12693	0	16783675392	16687779840	1444.2	50	8
80.40	0	12693	0	16797175808	16701063168	1437.7	50	8
81.41	0	12693	0	16810455040	16714620928	1495.3	50	8
82.41	0	12693	0	16824332288	16728236032	1433.7	50	8
83.42	0	12693	0	16838070272	16741928960	1473.6	50	8
