t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6426624	339968	65.0	2	0
1.00	0	0	0	376713216	352296960	98.7	2	0
2.01	0	0	0	749219840	719052800	100.0	2	0
3.01	0	1	0	1339359232	1308090368	101.0	2	0
4.01	0	1	0	1716948992	1675354112	100.0	2	0
5.02	0	1	0	2061606912	2019508224	101.0	2	0
6.02	0	1	0	2450812928	2407768064	100.0	2	0
7.03	0	1	0	2595864576	2552422400	100.0	2	0
8.03	0	2	0	3446816768	3398438912	113.5	16	4
9.03	0	2	0	7029268480	6973829120	199.6	16	4
10.04	0	53	0	9343512576	9275179008	396.5	26	4
11.04	0	285	0	9351598080	9283473408	804.8	26	4
12.05	0	567	0	9356091392	9287577600	805.7	26	4
13.05	0	849	0	9363992576	9295024128	778.3	26	4
14.06	0	1115	0	9365856256	9296814080	610.2	26	4
15.06	0	1148	0	9372790784	9305001984	629.8	26	4
16.06	0	1148	0	9376067584	9308418048	576.2	26	4
17.07	0	1843	0	9377988608	9309118464	689.3	26	4
18.07	0	1843	0	9378795520	9309470720	638.2	26	4
19.08	0	2290	0	9381978112	9312145408	627.1	26	4
20.08	0	2290	0	9386278912	9317064704	610.8	26	4
21.08	0	2985	0	9388544000	9318117376	605.2	26	4
22.09	0	2985	0	9388310528	9318277120	655.2	26	4
23.09	0	3448	0	9389223936	9318461440	705.6	26	4
24.10	0	3448	0	9388904448	9318592512	636.2	26	4
25.10	0	4126	0	9389559808	9318711296	630.3	26	4
26.11	0	4126	0	9389977600	9318797312	597.1	26	4
27.11	0	4591	0	9390383104	9318891520	700.7	26	4
28.11	0	4591	0	9390960640	9318952960	673.6	26	4
29.12	0	5303	0	9391173632	9319010304	653.0	26	4
30.12	0	5303	0	9391378432	9319096320	637.3	26	4
31.13	0	5750	0	9391394816	9319120896	643.0	26	4
32.13	0	5750	0	9392414720	9319387136	650.7	26	4
33.14	0	6464	0	9393475584	9319415808	652.9	26	4
34.14	0	6464	0	9392738304	9319505920	641.7	26	4
35.14	0	6911	0	9393262592	9319563264	630.0	26	4
36.15	0	6911	0	9393131520	9319641088	663.4	26	4
37.15	0	7607	0	9394573312	9319723008	635.8	26	4
38.16	0	7607	0	9393762304	9319796736	691.7	26	4
39.16	0	8070	0	9394139136	9319956480	641.2	26	4
40.16	0	8070	0	9393954816	9320050688	612.6	26	4
41.17	0	8764	0	9395875840	9320067072	624.8	26	4
42.17	0	8764	0	9395355648	9320079360	682.8	26	4
43.18	0	9226	0	9396875264	9320693760	654.7	26	4
44.18	0	9226	0	9396895744	9320718336	618.8	26	4
45.19	0	9919	0	9398128640	9320738816	634.2	26	4
46.19	0	9919	0	9396989952	9320792064	653.6	26	4
47.19	0	10380	0	9397280768	9320857600	678.0	26	4
48.20	0	10380	0	9397792768	9320890368	632.6	26	4
49.20	0	11040	0	9398489088	9320906752	626.0	26	4
50.21	0	11073	0	9398132736	9320968192	671.4	26	4
51.21	0	11073	0	9397673984	9320984576	650.3	26	4
52.22	0	11536	0	9398669312	9321017344	622.1	26	4
53.22	0	11652	0	9399255040	9321103360	601.1	26	4
54.22	0	12231	0	9400147968	9321132032	633.5	26	4
55.23	0	12231	0	9400291328	9321156608	667.9	26	4
56.23	0	12692	0	9401102336	9321267200	679.1	26	4
57.24	0	12890	0	9400680448	9321418752	632.2	26	4
58.24	0	13385	0	9401434112	9321463808	657.4	26	4
59.25	0	13385	0	9400446976	9321558016	682.0	26	4
60.25	0	13863	0	9401397248	9321713664	599.0	26	4
61.26	0	13978	0	9401794560	9321738240	601.1	26	4
62.26	0	14555	0	9402687488	9321783296	675.9	26	4
63.27	0	14555	0	9402884096	9321803776	637.7	26	4
64.27	0	15018	0	9404092416	9321824256	626.6	26	4
65.27	0	15133	0	9404043264	9321902080	677.0	26	4
66.28	0	15711	0	9404121088	9321914368	645.9	26	4
67.28	0	15711	0	9404149760	9321979904	659.4	26	4
68.29	0	16173	0	9404805120	9322012672	617.7	26	4
69.29	0	16173	0	9404981248	9322024960	587.9	26	4
70.30	0	16852	0	9406128128	9322045440	669.5	26	4
71.30	0	16852	0	9406009344	9322078208	738.5	26	4
72.31	0	17316	0	9406324736	9322119168	626.5	26	4
73.31	0	17316	0	9405837312	9322131456	620.8	26	4
74.32	0	17991	0	9406631936	9322151936	643.9	26	4
75.32	0	17991	0	9406328832	9322164224	641.2	26	4
76.32	0	18436	0	9407254528	9322184704	630.4	26	4
77.33	0	18436	0	9407172608	9322229760	666.0	26	4
78.33	0	19129	0	9408565248	9322254336	667.7	26	4
79.34	0	19129	0	9408851968	9322274816	629.1	26	4
80.34	0	19575	0	9408786432	9322295296	633.6	26	4
