t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6303744	307200	65.9	2	0
1.00	0	0	0	395341824	371900416	98.4	2	0
2.01	0	0	0	899526656	874917888	101.0	2	0
3.01	0	1	0	1333465088	1300881408	100.0	2	0
4.01	0	1	0	1837842432	1788583936	101.1	2	0
5.02	0	1	0	2245566464	2197491712	100.0	2	0
6.02	0	1	0	2555543552	2508845056	100.0	2	0
7.03	0	1	0	2805764096	2758430720	101.0	2	0
8.03	0	2	0	4422467584	4368994304	138.1	16	4
9.03	0	2	0	8062566400	8003231744	201.6	16	4
10.04	0	69	0	9219530752	9148882944	326.7	22	4
11.04	0	202	0	9224351744	9152450560	402.9	22	4
12.05	0	335	0	9226182656	9154760704	406.7	22	4
13.05	0	451	0	9228865536	9159266304	402.3	22	4
14.05	0	584	0	9231257600	9161269248	406.9	22	4
15.06	0	766	0	9232695296	9162493952	403.8	22	4
16.06	0	916	0	9236107264	9165938688	365.3	22	4
17.07	0	1048	0	9237073920	9166954496	313.7	22	4
18.07	0	1164	0	9238351872	9167634432	290.5	22	4
19.07	0	1164	0	9239257088	9168928768	298.6	22	4
20.08	0	1164	0	9240784896	9170796544	351.9	22	4
21.08	0	1164	0	9242746880	9172525056	310.2	22	4
22.09	0	1777	0	9244803072	9173708800	327.1	22	4
23.09	0	1843	0	9247662080	9178652672	332.1	22	4
24.09	0	1843	0	9248092160	9178685440	309.8	22	4
25.10	0	1843	0	9248145408	9178742784	304.9	22	4
26.10	0	1843	0	9248014336	9179082752	313.8	22	4
27.11	0	2306	0	9250082816	9180299264	330.7	22	4
28.11	0	2306	0	9251459072	9182855168	337.3	22	4
29.12	0	2306	0	9254744064	9186045952	311.7	22	4
30.12	0	2423	0	9256079360	9187016704	285.4	22	4
31.12	0	2985	0	9256771584	9187147776	315.2	22	4
32.13	0	2985	0	9257312256	9187164160	308.3	22	4
33.13	0	2985	0	9257496576	9187217408	351.8	22	4
34.14	0	3448	0	9258250240	9187291136	368.0	22	4
35.14	0	3448	0	9257844736	9187315712	328.3	22	4
36.14	0	3448	0	9257713664	9187348480	316.4	22	4
37.15	0	3448	0	9257824256	9187373056	318.8	22	4
38.15	0	4143	0	9259020288	9187397632	329.6	22	4
39.16	0	4143	0	9258819584	9187459072	321.3	22	4
40.16	0	4143	0	9259184128	9187504128	323.2	22	4
41.16	0	4143	0	9259257856	9187586048	316.1	22	4
42.17	0	4591	0	9260326912	9187635200	334.4	22	4
43.17	0	4591	0	9260351488	9187663872	320.6	22	4
44.18	0	4591	0	9259229184	9187753984	360.2	22	4
45.18	0	4723	0	9260212224	9187774464	334.8	22	4
46.18	0	5303	0	9260830720	9187786752	325.6	22	4
47.19	0	5303	0	9261051904	9187958784	365.7	22	4
48.19	0	5303	0	9260593152	9187987456	319.7	22	4
49.20	0	5303	0	9260908544	9188012032	312.1	22	4
50.20	0	5767	0	9260904448	9188032512	324.7	22	4
51.20	0	5767	0	9261121536	9188044800	313.9	22	4
52.21	0	5767	0	9261441024	9188163584	328.4	22	4
53.21	0	5883	0	9261289472	9188184064	337.5	22	4
54.22	0	6464	0	9261809664	9188188160	329.3	22	4
55.22	0	6464	0	9261293568	9188200448	320.0	22	4
56.22	0	6464	0	9261621248	9188208640	326.1	22	4
57.23	0	6464	0	9262174208	9188220928	305.8	22	4
58.23	0	6911	0	9262718976	9188229120	340.4	22	4
59.24	0	6911	0	9262407680	9188237312	357.0	22	4
60.24	0	6911	0	9262260224	9188290560	317.3	22	4
61.24	0	7574	0	9263714304	9188302848	335.9	22	4
62.25	0	7623	0	9263419392	9188335616	326.2	22	4
63.25	0	7623	0	9262862336	9188347904	320.6	22	4
64.26	0	7623	0	9263099904	9188352000	332.2	22	4
65.26	0	8070	0	9263599616	9188360192	337.3	22	4
66.26	0	8070	0	9264107520	9188491264	314.9	22	4
67.27	0	8070	0	9263501312	9188536320	337.9	22	4
68.27	0	8203	0	9263542272	9188544512	313.9	22	4
69.28	0	8781	0	9264324608	9188569088	321.8	22	4
70.28	0	8781	0	9264177152	9188581376	302.0	22	4
71.28	0	8781	0	9264267264	9188622336	327.1	22	4
72.29	0	8781	0	9265770496	9190219776	333.9	22	4
73.29	0	9226	0	9265610752	9190219776	336.3	22	4
74.30	0	9226	0	9265221632	9190219776	334.9	22	4
75.30	0	9226	0	9265139712	9190219776	317.4	22	4
76.30	0	9358	0	9265672192	9190223872	342.9	22	4
77.31	0	9935	0	9266368512	9190227968	315.9	22	4
78.31	0	9935	0	9266106368	9190227968	289.1	22	4
79.32	0	9935	0	9266384896	9190232064	327.5	22	4
80.32	0	9935	0	9266147328	9190240256	342.0	22	4
81.32	0	10380	0	9267126272	9190268928	337.5	22	4
82.33	0	10380	0	9266954240	9190268928	327.2	22	4
83.33	0	10380	0	9267085312	9190273024	304.8	22	4
84.34	0	10495	0	9267073024	9190281216	290.3	22	4
85.34	0	11073	0	9267994624	9190285312	326.2	22	4
86.35	0	11073	0	9268170752	9190289408	317.9	22	4
87.35	0	11073	0	9267703808	9190297600	304.8	22	4
88.35	0	11073	0	9267200000	9190301696	361.4	22	4
89.36	0	11536	0	9268080640	9190322176	303.3	22	4
90.36	0	11536	0	9268326400	9190322176	319.3	22	4
91.37	0	11536	0	9268875264	9190354944	325.0	22	4
92.37	0	11669	0	9269219328	9190354944	325.0	22	4
93.37	0	12231	0	9269821440	9190367232	309.1	22	4
94.38	0	12231	0	9269297152	9190367232	311.0	22	4
95.38	0	12231	0	9269448704	9190375424	336.1	22	4
96.39	0	12231	0	9269800960	9190375424	334.0	22	4
97.39	0	12709	0	9269956608	9190375424	346.0	22	4
98.39	0	12709	0	9270792192	9190404096	330.4	22	4
99.40	0	12709	0	9270480896	9190432768	340.3	22	4
100.40	0	13401	0	9271259136	9190445056	327.0	22	4
101.41	0	13401	0	9270874112	9190477824	335.3	22	4
102.41	0	13401	0	9270497280	9190477824	334.3	22	4
103.41	0	13401	0	9270702080	9190498304	330.2	22	4
104.42	0	13863	0	9270554624	9190572032	312.3	22	4
105.42	0	13863	0	9270804480	9190670336	301.6	22	4
106.43	0	13863	0	9271263232	9190682624	304.9	22	4
107.43	0	13863	0	9271541760	9190686720	280.1	22	4
108.43	0	14555	0	9272733696	9190694912	334.2	22	4
109.44	0	14555	0	9272946688	9190707200	345.2	22	4
110.44	0	14555	0	9272692736	9190719488	344.1	22	4
111.45	0	14555	0	9272852480	9190731776	333.0	22	4
112.45	0	15018	0	9273483264	9190735872	327.9	22	4
113.45	0	15018	0	9273077760	9190739968	300.4	22	4
114.46	0	15018	0	9273544704	9190744064	319.5	22	4
115.46	0	15150	0	9273307136	9190768640	369.2	22	4
116.47	0	15727	0	9273729024	9190768640	331.3	22	4
117.47	0	15727	0	9273786368	9190768640	319.3	22	4
118.47	0	15727	0	9273442304	9190772736	353.3	22	4
119.48	0	15727	0	9273262080	9190776832	302.6	22	4
120.48	0	16173	0	9274253312	9190780928	310.3	22	4
121.49	0	16173	0	9274023936	9190780928	303.6	22	4
122.49	0	16173	0	9274056704	9190785024	293.0	22	4
123.49	0	16173	0	9274130432	9190789120	313.6	22	4
124.50	0	16868	0	9274310656	9190793216	352.6	22	4
125.50	0	16868	0	9274945536	9190797312	359.6	22	4
126.51	0	16868	0	9275027456	9190805504	368.3	22	4
127.51	0	16868	0	9275043840	9190809600	332.4	22	4
128.51	0	17316	0	9275498496	9190825984	321.4	22	4
129.52	0	17316	0	9275547648	9190825984	328.3	22	4
130.52	0	17316	0	9274769408	9190825984	312.1	22	4
131.53	0	17316	0	9275076608	9190825984	307.2	22	4
132.53	0	18008	0	9275985920	9190850560	313.7	22	4
133.53	0	18008	0	9275977728	9190850560	317.9	22	4
134.54	0	18008	0	9276440576	9190850560	363.1	22	4
135.54	0	18008	0	9276350464	9190858752	325.8	22	4
136.55	0	18436	0	9276710912	9190862848	313.0	22	4
137.55	0	18436	0	9276735488	9190866944	341.3	22	4
138.55	0	18436	0	9276755968	9190866944	305.0	22	4
139.56	0	18568	0	9277108224	9190879232	368.3	22	4
140.56	0	19129	0	9277071360	9190879232	302.6	22	4
141.57	0	19129	0	9277292544	9190883328	335.5	22	4
142.57	0	19129	0	9277628416	9190891520	335.9	22	4
143.57	0	19129	0	9277403136	9190903808	298.6	22	4
144.58	0	19575	0	9278234624	9190903808	321.8	22	4
145.58	0	19575	0	9278267392	9192939520	320.3	22	4
146.59	0	19575	0	9278840832	9192939520	315.9	22	4
147.59	0	19690	0	9279119360	9192943616	334.1	22	4
148.59	0	20268	0	9279451136	9192947712	347.4	22	4
149.60	0	20268	0	9278865408	9192951808	300.2	22	4
150.60	0	20268	0	9278205952	9192951808	332.5	22	4
