t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6209536	303104	62.9	2	0
1.00	0	0	0	394743808	371900416	98.6	2	0
2.01	0	0	0	898904064	874917888	100.0	2	0
3.01	0	1	0	1334312960	1301946368	101.0	2	0
4.01	0	1	0	1808351232	1761374208	100.0	2	0
5.02	0	1	0	2186625024	2141806592	101.0	2	0
6.02	0	1	0	2362171392	2316668928	100.0	2	0
7.03	0	1	0	2778222592	2731814912	100.0	2	0
8.03	0	2	0	5413761024	5358272512	204.6	30	8
9.03	0	2	0	12712103936	12642992128	398.8	30	8
10.04	0	135	0	15822405632	15736078336	1115.9	50	8
11.04	0	285	0	15841968128	15755751424	1620.8	50	8
12.05	0	418	0	15864020992	15776882688	1635.4	50	8
13.06	0	866	0	15888633856	15801597952	1592.3	50	8
14.06	0	866	0	15909044224	15821295616	1416.5	50	8
15.07	0	966	0	15926505472	15840903168	1477.1	50	8
16.07	0	1612	0	15938838528	15852519424	1441.4	50	8
17.08	0	1612	0	15950364672	15864487936	1493.9	50	8
18.08	0	1612	0	15965286400	15878705152	1414.7	50	8
19.09	0	1612	0	15981051904	15894372352	1456.4	50	8
20.09	0	2009	0	15993987072	15907336192	1447.1	50	8
21.10	0	2009	0	16004976640	15918694400	1412.1	50	8
22.10	0	2009	0	16036777984	15950073856	1531.0	50	8
23.11	0	2720	0	16052445184	15964418048	1484.1	50	8
24.11	0	3167	0	16089743360	16001085440	1497.0	50	8
25.12	0	3167	0	16101490688	16013688832	1454.3	50	8
26.12	0	3167	0	16112660480	16025079808	1419.1	50	8
27.13	0	3167	0	16124608512	16036700160	1499.7	50	8
28.13	0	3167	0	16138366976	16049770496	1448.1	50	8
29.14	0	3167	0	16151744512	16063815680	1486.4	50	8
30.15	0	3167	0	16165908480	16078045184	1471.6	50	8
31.15	0	3978	0	16177659904	16088498176	1470.3	50	8
32.16	0	4309	0	16186560512	16097136640	1510.1	50	8
33.16	0	4309	0	16195141632	16106029056	1448.0	50	8
34.17	0	4309	0	16207917056	16118607872	1428.8	50	8
35.17	0	4309	0	16245268480	16156459008	1442.7	50	8
36.17	0	4309	0	16257843200	16169021440	1461.6	50	8
37.18	0	4309	0	16272564224	16183271424	1445.7	50	8
38.19	0	4309	0	16287670272	16198119424	1491.0	50	8
39.19	0	4309	0	16301723648	16212549632	1473.4	50	8
40.20	0	6315	0	16317255680	16225394688	1487.1	50	8
41.20	0	8617	0	16330502144	16236621824	1496.8	50	8
42.21	0	8617	0	16344346624	16250499072	1449.5	50	8
43.21	0	8617	0	16355999744	16262189056	1455.0	50	8
