t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6164480	335872	37.6	2	0
1.00	0	0	0	458174464	408854528	98.3	2	0
2.01	0	0	0	872460288	840482816	101.0	2	0
3.01	0	0	0	1339060224	1306193920	100.0	2	0
4.01	0	1	0	1736990720	1694494720	101.0	2	0
5.02	0	1	0	2157645824	2113884160	100.0	2	0
6.02	0	1	0	2543190016	2498711552	100.0	2	0
7.03	0	1	0	2764771328	2719866880	101.0	2	0
8.03	75876	2	75876	2910760960	2784235520	100.0	2	0
9.03	344254	2	344254	3186229248	2783154176	101.0	2	0
10.04	613612	2	613612	3463077888	2783154176	100.0	2	0
11.04	882406	2	882406	3739160576	2783154176	100.0	2	0
12.05	1150882	2	1150882	4014473216	2783154176	101.0	2	0
13.05	1335250	3	1335250	4721971200	3298877440	99.8	6	0
14.05	1335250	3	1335250	6555705344	5128847360	101.0	6	0
15.06	1335250	3	1335250	8364072960	6930771968	319.1	15	0
16.06	1335250	3	1335250	10190327808	8754249728	499.4	15	0
17.07	1335250	3	1335250	12046512128	10606166016	814.6	24	0
18.07	1335250	3	1335250	13830295552	12384849920	904.7	29	0
19.07	1335250	3	1335250	15739961344	14294274048	1312.5	33	0
20.08	1335250	3	1335250	17197477888	15748018176	1382.3	38	0
21.08	1335250	3	1335250	17227972608	15778852864	1620.6	38	0
22.09	1335250	3	1335250	17262526464	15813054464	1608.7	38	0
23.10	1335250	20	1335250	17283137536	15832694784	1624.0	38	0
24.10	1335250	20	1335250	17313533952	15863656448	1608.2	38	0
25.11	1335250	534	1335250	17330360320	15879634944	1640.1	38	0
26.11	1335250	2323	1335250	17351495680	15898513408	1669.9	38	0
27.12	1335250	2323	1335250	17364209664	15912062976	1624.0	38	0
28.12	1335250	2770	1335250	17378230272	15924469760	1639.7	38	0
29.13	1335250	2770	1335250	17389785088	15936204800	1608.5	38	0
30.14	1335250	2902	1335250	17400942592	15949283328	1627.8	38	0
31.14	1335250	3002	1335250	17406730240	15954997248	1611.6	38	0
32.15	1335250	3465	1335250	17412042752	15961235456	1640.1	38	0
33.15	1335250	3465	1335250	17426817024	15975960576	1609.6	38	0
34.16	1335250	3465	1335250	17447088128	15995543552	1621.9	38	0
35.16	1335250	3465	1335250	17486045184	16034435072	1623.7	38	0
36.17	1335250	5204	1335250	17501745152	16048046080	1668.6	38	0
37.18	1335250	5552	1335250	17513746432	16059805696	1634.0	38	0
38.18	1335250	5552	1335250	17525395456	16071024640	1608.0	38	0
39.19	1335250	5784	1335250	17533788160	16079462400	1631.1	38	0
40.19	1335250	6945	1335250	17540755456	16085196800	1647.9	38	0
41.20	1335250	6945	1335250	17545859072	16090644480	1623.8	38	0
42.20	1335250	6945	1335250	17553641472	16098332672	1623.2	38	0
43.21	1335250	6945	1335250	17567064064	16111468544	1610.2	38	0
44.22	1335250	6945	1335250	17576751104	16120414208	1621.5	38	0
45.22	1335250	6945	1335250	17590177792	16134144000	1609.7	38	0
46.23	1335250	6945	1335250	17604349952	16148668416	1622.4	38	0
47.23	1335250	6945	1335250	17617518592	16162242560	1609.0	38	0
48.24	1335250	7525	1335250	17634942976	16178593792	1643.0	38	0
49.24	1335250	7525	1335250	17647976448	16191860736	1623.5	38	0
50.25	1335250	7525	1335250	17661747200	16205541376	1608.4	38	0
51.26	1335250	7525	1335250	17675038720	16218734592	1622.9	38	0
52.26	1335250	7525	1335250	17695612928	16239513600	1608.6	38	0
53.27	1335250	7525	1335250	17711087616	16254910464	1624.1	38	0
54.27	1335250	7525	1335250	17726578688	16269778944	1607.9	38	0
55.28	1335250	7525	1335250	17741840384	16285007872	1624.0	38	0
56.28	1335250	7525	1335250	17756471296	16300662784	1623.7	38	0
57.29	1335250	9243	1335250	17771855872	16313225216	1666.8	38	0
58.29	1335250	9243	1335250	17784561664	16325840896	1623.3	38	0
59.30	1335250	9243	1335250	17796894720	16338579456	1607.6	38	0
60.31	1335250	9243	1335250	17810927616	16352792576	1623.4	38	0
61.31	1335250	9243	1335250	17823670272	16365367296	1608.0	38	0
62.32	1335250	9243	1335250	17838063616	16379432960	1623.8	38	0
63.32	1335250	9243	1335250	17853087744	16394182656	1608.5	38	0
64.33	1335250	9243	1335250	17867993088	16409116672	1623.0	38	0
65.33	1335250	11421	1335250	17884200960	16423014400	1697.7	38	0
