t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6176768	335872	61.7	2	0
1.00	0	0	0	643416064	624934912	98.6	2	0
2.01	0	0	0	898797568	872710144	100.0	2	0
3.01	0	1	0	1334321152	1300844544	101.0	2	0
4.01	0	1	0	1850466304	1803341824	100.0	2	0
5.02	0	1	0	2221924352	2175795200	101.0	2	0
6.02	0	1	0	2371096576	2324373504	100.0	2	0
7.03	0	1	0	2787131392	2739617792	100.0	2	0
8.03	0	2	0	4377960448	4324335616	138.5	16	4
9.03	0	2	0	7997775872	7936741376	199.6	16	4
10.04	0	69	0	9221218304	9149530112	325.4	22	4
11.04	0	202	0	9225134080	9152872448	403.0	22	4
12.05	0	318	0	9228677120	9155522560	402.5	22	4
13.05	0	484	0	9228722176	9156591616	407.3	22	4
14.05	0	584	0	9231106048	9158574080	402.3	22	4
15.06	0	766	0	9232809984	9159655424	407.8	22	4
16.06	0	949	0	9236467712	9162932224	366.8	22	4
17.07	0	1032	0	9237020672	9163776000	291.6	22	4
18.07	0	1164	0	9238822912	9164632064	295.5	22	4
19.07	0	1164	0	9242120192	9171582976	302.7	22	4
20.08	0	1164	0	9244123136	9173188608	333.9	22	4
21.08	0	1164	0	9245569024	9174982656	307.8	22	4
22.09	0	1231	0	9247002624	9176489984	310.9	22	4
23.09	0	1843	0	9247481856	9176584192	355.8	22	4
24.09	0	1843	0	9247948800	9176629248	339.2	22	4
25.10	0	1843	0	9247764480	9176666112	299.9	22	4
26.10	0	1843	0	9248346112	9176834048	288.4	22	4
27.11	0	2306	0	9249652736	9177530368	309.6	22	4
28.11	0	2306	0	9251704832	9179910144	327.8	22	4
29.11	0	2306	0	9254825984	9185210368	317.0	22	4
30.12	0	2423	0	9256787968	9186631680	317.7	22	4
31.12	0	2985	0	9258270720	9187024896	288.3	22	4
32.13	0	2985	0	9257873408	9187041280	312.0	22	4
33.13	0	2985	0	9257455616	9187053568	362.5	22	4
34.13	0	2985	0	9257230336	9187098624	308.4	22	4
35.14	0	3448	0	9258090496	9187131392	358.2	22	4
36.14	0	3448	0	9258242048	9187168256	322.3	22	4
37.15	0	3448	0	9257472000	9187172352	332.3	22	4
38.15	0	3564	0	9257783296	9187184640	348.6	22	4
39.15	0	4143	0	9258446848	9187299328	323.9	22	4
40.16	0	4143	0	9257975808	9187311616	308.9	22	4
41.16	0	4143	0	9258528768	9187323904	299.7	22	4
42.17	0	4143	0	9258569728	9187401728	304.6	22	4
43.17	0	4591	0	9258967040	9187442688	348.1	22	4
44.17	0	4591	0	9258582016	9187495936	325.5	22	4
45.18	0	4591	0	9259081728	9187602432	364.8	22	4
46.18	0	4723	0	9259745280	9187622912	331.6	22	4
47.19	0	5303	0	9260249088	9187631104	322.7	22	4
48.19	0	5303	0	9259859968	9187655680	333.3	22	4
49.19	0	5303	0	9259704320	9187672064	315.7	22	4
50.20	0	5303	0	9259995136	9187704832	314.9	22	4
51.20	0	5767	0	9260638208	9187721216	327.8	22	4
52.21	0	5767	0	9260810240	9187737600	315.8	22	4
53.21	0	5767	0	9259704320	9187856384	322.9	22	4
54.21	0	5883	0	9260875776	9187880960	333.6	22	4
55.22	0	6464	0	9261178880	9187893248	324.2	22	4
56.22	0	6464	0	9261596672	9187917824	343.7	22	4
57.23	0	6464	0	9261592576	9187938304	304.5	22	4
58.23	0	6464	0	9261182976	9187942400	337.5	22	4
59.24	0	6911	0	9261973504	9187950592	320.7	22	4
60.24	0	6911	0	9262297088	9187979264	321.9	22	4
61.24	0	6911	0	9262448640	9187987456	323.7	22	4
62.25	0	7044	0	9262821376	9188040704	332.8	22	4
63.25	0	7623	0	9263419392	9188069376	312.5	22	4
64.26	0	7623	0	9262854144	9188106240	346.1	22	4
65.26	0	7623	0	9263230976	9188122624	349.6	22	4
