t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6189056	331776	65.7	2	0
1.00	0	0	0	376340480	352362496	98.3	2	0
2.01	0	0	0	760414208	729964544	101.0	2	0
3.01	0	1	0	1341693952	1309728768	100.0	2	0
4.01	0	1	0	1729650688	1687965696	101.0	2	0
5.02	0	1	0	2082918400	2038607872	100.0	2	0
6.02	0	1	0	2529947648	2486382592	100.0	2	0
7.03	0	1	0	2724499456	2678226944	101.0	2	0
8.03	0	2	0	3138367488	3093549056	100.0	2	0
9.03	4917	2	0	3142754304	3093549056	101.0	2	0
10.04	405968	2	0	3554246656	3093549056	100.0	2	0
11.04	652000	3	0	6360948736	5638045696	212.6	32	8
12.05	652000	3	0	13611393024	12874203136	402.7	32	8
13.05	652298	3	0	16531075072	15780335616	1136.8	52	8
14.06	652810	3	0	16544382976	15792271360	1632.8	52	8
15.06	653322	3	0	16553660416	15800270848	1617.4	52	8
16.07	653834	3	0	16560144384	15807426560	1502.2	52	8
17.07	654363	3	0	16564436992	15811100672	1230.3	52	8
18.08	654461	3	0	16571641856	15817486336	1334.8	52	8
19.08	654495	3	0	16578011136	15824367616	1316.9	52	8
20.09	655880	3	0	16587534336	15832829952	1429.6	52	8
21.09	655880	3	0	16588070912	15833636864	1264.0	52	8
22.10	656343	3	0	16592461824	15837884416	1269.1	52	8
23.10	656770	3	0	16600420352	15845552128	1206.8	52	8
24.11	657597	3	0	16606867456	15851253760	1300.2	52	8
25.11	658189	3	0	16607698944	15851913216	1325.4	52	8
26.12	658653	3	0	16609406976	15852392448	1431.8	52	8
27.12	659082	3	0	16610951168	15852777472	1324.9	52	8
28.13	659760	3	0	16610201600	15853101056	1339.5	52	8
29.13	660502	3	0	16611254272	15853248512	1266.3	52	8
30.14	660966	3	0	16612765696	15856967680	1286.9	52	8
31.14	661032	3	0	16613597184	15857164288	1301.0	52	8
32.15	662090	3	0	16615854080	15857364992	1315.0	52	8
33.15	662255	3	0	16616030208	15857668096	1354.0	52	8
34.15	663311	3	0	16617664512	15857827840	1309.8	52	8
35.16	663311	3	0	16617418752	15857979392	1282.8	52	8
36.16	664253	3	0	16618831872	15858122752	1304.4	52	8
37.17	664584	3	0	16618983424	15858315264	1255.1	52	8
38.17	665159	3	0	16619302912	15858380800	1247.6	52	8
39.18	665606	3	0	16619859968	15858495488	1329.2	52	8
40.18	666150	3	0	16620793856	15858622464	1271.6	52	8
41.19	666729	3	0	16621719552	15858892800	1355.1	52	8
42.20	667484	3	0	16622469120	15858970624	1363.5	52	8
43.20	667948	3	0	16622301184	15859056640	1267.7	52	8
44.21	668491	3	0	16622985216	15859171328	1218.5	52	8
45.21	669069	3	0	16623587328	15859281920	1269.7	52	8
46.21	669811	3	0	16625344512	15859720192	1436.6	52	8
47.22	670273	3	0	16626212864	15860084736	1289.3	52	8
48.22	670817	3	0	16626540544	15860207616	1294.0	52	8
49.23	671395	3	0	16626843648	15860342784	1256.6	52	8
50.23	672136	3	0	16628322304	15860473856	1357.3	52	8
51.24	672598	3	0	16629190656	15860576256	1282.5	52	8
52.25	673025	3	0	16630235136	15860682752	1327.8	52	8
53.25	673718	3	0	16631083008	15860822016	1260.3	52	8
54.25	674458	3	0	16632418304	15860920320	1282.1	52	8
55.26	674922	3	0	16632586240	15861022720	1316.6	52	8
56.27	675350	3	0	16633618432	15861104640	1262.7	52	8
57.27	676044	3	0	16634712064	15861190656	1283.4	52	8
58.28	676193	3	0	16634716160	15861256192	1224.1	52	8
59.28	677263	3	0	16635092992	15861317632	1347.7	52	8
60.29	677263	3	0	16634912768	15861530624	1390.8	52	8
61.29	678367	3	0	16637673472	15861706752	1404.3	52	8
62.30	678515	3	0	16635867136	15861792768	1291.3	52	8
63.30	679585	3	0	16638738432	15861882880	1282.2	52	8
64.30	679585	3	0	16639139840	15861948416	1281.2	52	8
65.31	680128	3	0	16639004672	15862050816	1309.5	52	8
66.31	680854	3	0	16640139264	15862091776	1338.3	52	8
67.32	681464	3	0	16641118208	15862136832	1371.6	52	8
68.32	681893	3	0	16641581056	15862276096	1310.2	52	8
69.33	682420	3	0	16642043904	15862353920	1313.1	52	8
70.34	682998	3	0	16642236416	15862611968	1331.6	52	8
71.34	683722	3	0	16643174400	15862702080	1310.3	52	8
72.34	684184	3	0	16643883008	15862800384	1286.3	52	8
73.35	684596	3	0	16645468160	15862894592	1268.0	52	8
74.35	685274	3	0	16644980736	15862947840	1341.8	52	8
75.36	685554	3	0	16645386240	15863042048	1385.6	52	8
76.36	686461	3	0	16646352896	15863164928	1339.1	52	8
77.37	686461	3	0	16646397952	15863230464	1301.3	52	8
78.37	687547	3	0	16647438336	15863296000	1321.1	52	8
79.38	687695	3	0	16648200192	15863361536	1340.7	52	8
80.38	688583	3	0	16648839168	15863390208	1276.2	52	8
81.39	688715	3	0	16647720960	15863488512	1330.7	52	8
82.39	689654	3	0	16650698752	15863545856	1360.6	52	8
83.40	689819	3	0	16650330112	15863590912	1245.2	52	8
84.40	690247	3	0	16651264000	15863656448	1263.6	52	8
85.41	690955	3	0	16651632640	15863693312	1287.7	52	8
86.41	691071	3	0	16651980800	15863754752	1303.0	52	8
87.42	692060	3	0	16652701696	15863824384	1280.7	52	8
88.42	692208	3	0	16652648448	15863857152	1297.7	52	8
89.43	693215	3	0	16653574144	15863910400	1236.2	52	8
90.43	693330	3	0	16654561280	15864029184	1372.5	52	8
91.44	694303	3	0	16655527936	15864066048	1399.9	52	8
92.44	694303	3	0	16655380480	15864135680	1272.0	52	8
93.45	695489	3	0	16657231872	15864176640	1196.5	52	8
94.46	695605	3	0	16657432576	15864184832	1294.3	52	8
95.46	696528	3	0	16657633280	15864213504	1335.1	52	8
96.47	696561	3	0	16657960960	15864283136	1314.1	52	8
97.47	697203	3	0	16658558976	15864328192	1301.0	52	8
98.48	697762	3	0	16659226624	15864410112	1361.4	52	8
99.48	698454	3	0	16659861504	15864455168	1295.3	52	8
100.49	698865	3	0	16660176896	15864467456	1280.8	52	8
101.49	699425	3	0	16660590592	15864516608	1291.1	52	8
102.49	700017	3	0	16661356544	15864557568	1259.8	52	8
103.50	700710	3	0	16662286336	15864623104	1254.0	52	8
104.51	701104	3	0	16662560768	15864639488	1285.3	52	8
105.51	701582	3	0	16662966272	15864709120	1239.8	52	8
106.52	701746	3	0	16663109632	15864733696	1253.8	52	8
107.52	702999	3	0	16664158208	15864807424	1234.2	52	8
108.53	702999	3	0	16664711168	15864844288	1306.8	52	8
109.53	703906	3	0	16665415680	15864877056	1371.4	52	8
110.54	703906	3	0	16665554944	15864905728	1207.7	52	8
111.54	705322	3	0	16667045888	15864942592	1258.6	52	8
112.55	705322	3	0	16667021312	15864963072	1211.1	52	8
113.55	706195	3	0	16668872704	15864983552	1269.8	52	8
114.56	706195	3	0	16668938240	15865004032	1244.3	52	8
115.56	706739	3	0	16669474816	15865016320	1341.2	52	8
116.57	707610	3	0	16669786112	15865049088	1308.3	52	8
117.57	707610	3	0	16670085120	15865085952	1255.3	52	8
118.58	708499	3	0	16671612928	15865139200	1280.1	52	8
119.59	708646	3	0	16670121984	15865180160	1286.9	52	8
120.59	709897	3	0	16672526336	15865229312	1297.0	52	8
121.59	709897	3	0	16671834112	15865253888	1301.8	52	8
122.60	710786	3	0	16673808384	15865274368	1306.7	52	8
123.60	710786	3	0	16672559104	15865315328	1244.4	52	8
124.61	712217	3	0	16674975744	15865393152	1322.0	52	8
125.61	712217	3	0	16674746368	15865475072	1373.7	52	8
126.62	713124	3	0	16675864576	15865495552	1260.5	52	8
127.62	713124	3	0	16675942400	15865524224	1198.7	52	8
128.63	713948	3	0	16676831232	15865585664	1344.8	52	8
129.63	714527	3	0	16677220352	15865634816	1319.2	52	8
130.64	714974	3	0	16678547456	15865667584	1313.5	52	8
131.64	715419	3	0	16678453248	15865700352	1255.5	52	8
132.65	715948	3	0	16678850560	15865815040	1232.7	52	8
133.65	716837	3	0	16680701952	15865933824	1371.3	52	8
134.66	716837	3	0	16680697856	15865978880	1244.9	52	8
135.67	717728	3	0	16681480192	15866007552	1266.9	52	8
136.67	717843	3	0	16679997440	15866068992	1270.0	52	8
137.68	718651	3	0	16682180608	15866089472	1310.2	52	8
138.68	719161	3	0	16682008576	15866126336	1277.2	52	8
139.69	719788	3	0	16682631168	15866138624	1350.0	52	8
140.69	720051	3	0	16683737088	15866171392	1266.8	52	8
141.69	720909	3	0	16685039616	15866195968	1251.5	52	8
142.70	721502	3	0	16685395968	15866331136	1327.6	52	8
143.70	721963	3	0	16686166016	15866368000	1241.5	52	8
144.71	722391	3	0	16686678016	15866380288	1252.6	52	8
145.71	723133	3	0	16687169536	15866417152	1252.0	52	8
146.72	723809	3	0	16688832512	15866486784	1329.7	52	8
147.72	724287	3	0	16688680960	15866494976	1259.8	52	8
148.73	724700	3	0	16688873472	15866544128	1294.0	52	8
149.73	724964	3	0	16689258496	15866580992	1272.5	52	8
150.74	726136	3	0	16690147328	15866613760	1247.3	52	8
151.74	726136	3	0	16690327552	15866654720	1281.9	52	8
152.75	727028	3	0	16691499008	15866712064	1307.0	52	8
153.75	727376	3	0	16692252672	15868772352	1337.7	52	8
154.76	728465	3	0	16693145600	15868805120	1339.3	52	8
155.77	728465	3	0	16692916224	15868821504	1246.8	52	8
156.77	729355	3	0	16694521856	15868846080	1288.4	52	8
157.78	729454	3	0	16694345728	15868846080	1293.2	52	8
158.78	730788	3	0	16696377344	15868891136	1314.1	52	8
159.78	730788	3	0	16695848960	15868907520	1379.7	52	8
160.79	731695	3	0	16696582144	15868944384	1288.4	52	8
161.79	731794	3	0	16696823808	15868989440	1305.1	52	8
162.80	733128	3	0	16698740736	15869001728	1358.6	52	8
163.80	733128	3	0	16697741312	15869022208	1311.7	52	8
164.81	734017	3	0	16698724352	15869038592	1253.6	52	8
165.82	734017	3	0	16699432960	15869206528	1266.1	52	8
166.82	735485	3	0	16700379136	15869218816	1309.7	52	8
167.83	735485	3	0	16700383232	15869243392	1327.7	52	8
