t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6156288	315392	65.3	2	0
1.00	0	0	0	376233984	352366592	98.2	2	0
2.01	0	0	0	760229888	729968640	101.0	2	0
3.01	0	1	0	1341075456	1309732864	100.0	2	0
4.01	0	1	0	1727438848	1683775488	101.0	2	0
5.02	0	1	0	2070970368	2029621248	100.0	2	0
6.02	0	1	0	2530844672	2488344576	100.0	2	0
7.03	0	1	0	2727817216	2682224640	101.0	2	0
8.03	0	2	0	3142053888	3096117248	100.0	2	0
9.03	3739	2	0	3145187328	3096121344	101.0	2	0
10.04	405842	2	0	3558330368	3096121344	100.0	2	0
11.04	652000	3	0	6354382848	5631238144	212.8	32	8
12.05	652000	3	0	13566689280	12829110272	402.7	32	8
13.05	652265	3	0	16534073344	15781437440	1126.0	52	8
14.06	652744	3	0	16549081088	15795625984	1631.7	52	8
15.06	653273	3	0	16561168384	15808978944	1618.3	52	8
16.07	653867	3	0	16567406592	15815376896	1516.0	52	8
17.07	654297	3	0	16572477440	15819620352	1233.5	52	8
18.08	654576	3	0	16576520192	15823507456	1330.0	52	8
19.08	654856	3	0	16580993024	15827517440	1282.7	52	8
20.09	655798	3	0	16583643136	15828398080	1414.0	52	8
21.09	656077	3	0	16585105408	15829250048	1279.6	52	8
22.10	656803	3	0	16588263424	15832772608	1260.6	52	8
23.10	657017	3	0	16592551936	15837634560	1224.2	52	8
24.10	658024	3	0	16594948096	15838801920	1303.5	52	8
25.11	658239	3	0	16595886080	15839252480	1304.3	52	8
26.11	658999	3	0	16596979712	15839633408	1441.7	52	8
27.12	659279	3	0	16597512192	15839948800	1296.4	52	8
28.13	660189	3	0	16598917120	15840186368	1354.8	52	8
29.13	660238	3	0	16600592384	15842107392	1236.7	52	8
30.14	660702	3	0	16604639232	15845277696	1281.5	52	8
31.14	661444	3	0	16607260672	15846932480	1365.8	52	8
32.15	662156	3	0	16606785536	15847186432	1308.4	52	8
33.15	662584	3	0	16609239040	15848415232	1398.4	52	8
34.16	663031	3	0	16613199872	15851720704	1303.6	52	8
35.16	663195	3	0	16617046016	15855661056	1263.4	52	8
36.17	664485	3	0	16619503616	15856136192	1340.0	52	8
37.17	664485	3	0	16618401792	15856279552	1237.8	52	8
38.17	664995	3	0	16619642880	15856386048	1279.8	52	8
39.18	665475	3	0	16620781568	15856537600	1326.5	52	8
40.18	666215	3	0	16621498368	15856676864	1284.1	52	8
41.19	666811	3	0	16622333952	15856873472	1304.0	52	8
42.19	667238	3	0	16623460352	15856971776	1357.6	52	8
43.20	667685	3	0	16624398336	15857078272	1286.4	52	8
44.20	668573	3	0	16624910336	15857217536	1276.7	52	8
45.21	669135	3	0	16624943104	15857291264	1260.6	52	8
46.21	669564	3	0	16625721344	15857446912	1352.2	52	8
47.22	670025	3	0	16626794496	15857844224	1315.3	52	8
48.22	670883	3	0	16627281920	15857926144	1280.2	52	8
49.23	671477	3	0	16629051392	15858077696	1289.4	52	8
50.23	671906	3	0	16629575680	15858245632	1342.7	52	8
51.23	672351	3	0	16630403072	15858393088	1325.2	52	8
52.24	673190	3	0	16630497280	15858475008	1287.3	52	8
53.24	673784	3	0	16631742464	15858552832	1269.9	52	8
54.25	674211	3	0	16632004608	15858647040	1313.6	52	8
55.26	674675	3	0	16632864768	15858745344	1337.6	52	8
56.26	675399	3	0	16633323520	15858814976	1279.9	52	8
57.27	676094	3	0	16634249216	15858892800	1295.4	52	8
58.27	676094	3	0	16633942016	15858958336	1223.5	52	8
59.28	677000	3	0	16634806272	15859019776	1316.1	52	8
60.28	677148	3	0	16634449920	15859118080	1348.3	52	8
61.29	678450	3	0	16636305408	15859195904	1420.6	52	8
62.29	678450	3	0	16635924480	15859277824	1278.0	52	8
63.29	679354	3	0	16637665280	15859388416	1324.8	52	8
64.30	679486	3	0	16636751872	15859564544	1280.9	52	8
65.30	680738	3	0	16638726144	15859572736	1323.5	52	8
66.31	680755	3	0	16638402560	15859634176	1306.2	52	8
67.31	681398	3	0	16639500288	15859802112	1372.6	52	8
68.32	681794	3	0	16640073728	15859879936	1282.9	52	8
69.33	682486	3	0	16642093056	15860039680	1339.3	52	8
70.33	683064	3	0	16642052096	15860154368	1349.4	52	8
71.34	683491	3	0	16643301376	15860273152	1297.6	52	8
72.34	683954	3	0	16643747840	15860359168	1270.1	52	8
73.34	684661	3	0	16645144576	15860445184	1268.9	52	8
74.35	685356	3	0	16644943872	15860539392	1322.6	52	8
75.35	685768	3	0	16646078464	15860629504	1410.0	52	8
76.36	686215	3	0	16646852608	15860715520	1281.6	52	8
77.36	686494	3	0	16646434816	15860776960	1245.8	52	8
78.37	687613	3	0	16647094272	15860834304	1304.6	52	8
79.37	687613	3	0	16647401472	15860912128	1323.5	52	8
80.38	688469	3	0	16648806400	15860953088	1309.9	52	8
81.38	688469	3	0	16648310784	15861010432	1304.3	52	8
82.39	689868	3	0	16649895936	15861071872	1313.4	52	8
83.39	689868	3	0	16649723904	15861133312	1251.7	52	8
84.39	690725	3	0	16651198464	15861194752	1282.4	52	8
85.40	690725	3	0	16650870784	15861252096	1260.8	52	8
86.40	691565	3	0	16652566528	15861293056	1326.3	52	8
87.41	692126	3	0	16652955648	15861374976	1276.1	52	8
88.41	692126	3	0	16652656640	15861460992	1277.4	52	8
89.42	692984	3	0	16653516800	15861501952	1246.5	52	8
90.42	693248	3	0	16654684160	15861604352	1423.3	52	8
91.43	694369	3	0	16655413248	15861637120	1365.7	52	8
