t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	6242304	344064	35.8	2	0
1.00	0	0	0	611233792	572571648	98.7	2	0
2.01	0	0	0	898572288	872710144	100.0	2	0
3.01	0	0	0	1334628352	1301286912	101.0	2	0
4.01	0	1	0	1831337984	1784520704	100.0	2	0
5.02	0	1	0	2200805376	2154934272	101.0	2	0
6.02	0	1	0	2366525440	2320232448	100.0	2	0
7.02	0	1	0	2782621696	2735480832	100.0	2	0
8.03	99604	2	99604	2942287872	2788671488	101.0	2	0
9.03	373218	2	373218	3223293952	2785652736	100.0	2	0
10.04	647939	2	647939	3505414144	2785652736	100.0	2	0
11.04	667625	2	667625	5167968256	4423622656	100.8	6	0
12.04	667625	2	667625	6899798016	6149677056	129.7	13	0
13.05	667625	2	667625	8749256704	7995523072	302.7	13	0
14.05	667625	2	667625	9893031936	9136533504	340.0	16	0
15.06	667625	268	667625	9899352064	9143209984	404.7	16	0
16.06	667625	302	667625	9903108096	9146589184	404.5	16	0
17.06	667625	584	667625	9905983488	9149038592	405.0	16	0
18.07	667625	584	667625	9909215232	9152618496	404.2	16	0
19.07	667625	883	667625	9910386688	9153839104	405.2	16	0
20.08	667625	883	667625	9911062528	9154117632	400.0	16	0
21.08	667625	1181	667625	9912295424	9155764224	409.2	16	0
22.08	667625	1181	667625	9913868288	9157226496	400.1	16	0
23.09	667625	1214	667625	9916186624	9159028736	404.9	16	0
24.09	667625	1463	667625	9916936192	9159139328	404.3	16	0
25.09	667625	1744	667625	9917603840	9159204864	405.2	16	0
26.10	667625	1744	667625	9917927424	9160093696	404.1	16	0
27.10	667625	2042	667625	9919770624	9161699328	405.3	16	0
28.11	667625	2042	667625	9921277952	9165221888	400.2	16	0
29.11	667625	2323	667625	9923407872	9166680064	409.0	16	0
30.11	667625	2323	667625	9923764224	9167900672	400.1	16	0
31.12	667625	2356	667625	9925332992	9169256448	404.6	16	0
32.12	667625	2356	667625	9926258688	9170685952	400.1	16	0
33.13	667625	2886	667625	9927696384	9170972672	409.5	16	0
34.13	667625	2886	667625	9927991296	9171083264	404.1	16	0
35.13	667625	3184	667625	9927958528	9171144704	405.2	16	0
36.14	667625	3184	667625	9927565312	9171161088	404.2	16	0
37.14	667625	3465	667625	9928495104	9171501056	405.1	16	0
38.15	667625	3763	667625	9930600448	9172889600	405.1	16	0
39.15	667625	3763	667625	9931931648	9174208512	404.0	16	0
40.15	667625	4044	667625	9933914112	9175474176	405.0	16	0
41.16	667625	4044	667625	9935605760	9177014272	404.0	16	0
42.16	667625	4044	667625	9936728064	9178333184	400.0	16	0
43.17	667625	4326	667625	9938366464	9179734016	405.1	16	0
44.17	667625	4326	667625	9939615744	9181134848	404.0	16	0
45.17	667625	4608	667625	9941327872	9182380032	405.1	16	0
46.18	667625	4657	667625	9942847488	9183731712	404.9	16	0
47.18	667625	4657	667625	9943056384	9185181696	400.2	16	0
48.19	667625	4657	667625	9945358336	9186746368	400.1	16	0
49.19	667625	4657	667625	9947250688	9188978688	404.0	16	0
50.19	667625	4657	667625	9949380608	9191067648	400.1	16	0
51.20	667625	4906	667625	9951444992	9193177088	408.6	16	0
52.20	667625	4906	667625	9952268288	9194078208	400.1	16	0
53.21	667625	4906	667625	9955454976	9196580864	400.1	16	0
54.21	667625	5817	667625	9957183488	9197178880	419.5	16	0
55.21	667625	6083	667625	9957429248	9197301760	404.9	16	0
56.22	667625	6365	667625	9957683200	9197326336	405.2	16	0
57.22	667625	6365	667625	9958301696	9197342720	404.1	16	0
58.22	667625	6365	667625	9957814272	9197350912	400.2	16	0
59.23	667625	6365	667625	9957982208	9197367296	404.0	16	0
60.23	667625	6365	667625	9957654528	9197789184	400.1	16	0
61.24	667625	6365	667625	9959018496	9199222784	400.1	16	0
62.24	667625	6365	667625	9960169472	9200459776	404.0	16	0
63.24	667625	6365	667625	9961824256	9201917952	400.1	16	0
64.25	667625	7524	667625	9965518848	9203339264	424.1	16	0
65.25	667625	7524	667625	9967009792	9204826112	400.1	16	0
66.26	667625	7806	667625	9967386624	9206321152	405.1	16	0
67.26	667625	7806	667625	9969352704	9207578624	404.0	16	0
68.26	667625	7806	667625	9970388992	9208860672	400.2	16	0
69.27	667625	7806	667625	9972187136	9210351616	404.1	16	0
70.27	667625	7806	667625	9973456896	9211650048	400.0	16	0
71.28	667625	7806	667625	9974919168	9212997632	400.2	16	0
72.28	667625	7806	667625	9976471552	9214488576	404.1	16	0
73.28	667625	7806	667625	9977700352	9216135168	400.2	16	0
74.29	667625	8962	667625	9980526592	9217421312	424.1	16	0
75.29	667625	8962	667625	9981693952	9218723840	400.1	16	0
76.30	667625	9243	667625	9984045056	9220096000	405.1	16	0
77.30	667625	9243	667625	9984794624	9221423104	404.1	16	0
78.30	667625	9243	667625	9986007040	9222709248	400.0	16	0
79.31	667625	9243	667625	9987084288	9224101888	404.2	16	0
80.31	667625	9243	667625	9988079616	9225330688	400.0	16	0
81.32	667625	9243	667625	9990033408	9226817536	400.2	16	0
82.32	667625	9243	667625	9991766016	9228308480	404.2	16	0
83.32	667625	9243	667625	9992728576	9229516800	400.0	16	0
84.33	667625	9276	667625	9994330112	9230737408	400.7	16	0
85.33	667625	9276	667625	9995649024	9231982592	404.1	16	0
86.33	667625	9276	667625	9997144064	9233760256	400.0	16	0
87.34	667625	9276	667625	9999462400	9235726336	404.0	16	0
88.34	667625	10397	667625	10005389312	9240649728	419.5	16	0
89.35	667625	10397	667625	10006663168	9241419776	400.2	16	0
90.35	667625	10397	667625	10007064576	9242177536	404.1	16	0
91.35	667625	10397	667625	10007826432	9242931200	400.1	16	0
92.36	667625	11553	667625	10009276416	9243348992	424.1	16	0
93.36	667625	11553	667625	10009133056	9243348992	400.1	16	0
94.37	667625	11553	667625	10009354240	9243373568	400.1	16	0
95.37	667625	11553	667625	10009358336	9243381760	404.0	16	0
96.37	667625	11553	667625	10008911872	9243381760	400.2	16	0
97.38	667625	11553	667625	10008694784	9243381760	404.1	16	0
98.38	667625	11553	667625	10009272320	9243389952	400.2	16	0
99.39	667625	11553	667625	10009313280	9243394048	400.2	16	0
100.39	667625	12726	667625	10010619904	9243394048	424.3	16	0
101.39	667625	12726	667625	10010832896	9243394048	400.2	16	0
102.40	667625	12726	667625	10010890240	9243394048	400.1	16	0
103.40	667625	12726	667625	10010927104	9243394048	404.1	16	0
104.40	667625	12726	667625	10010259456	9243406336	400.1	16	0
105.41	667625	12726	667625	10010189824	9243406336	404.2	16	0
106.41	667625	12726	667625	10010361856	9243406336	400.2	16	0
107.42	667625	12726	667625	10011070464	9244610560	400.1	16	0
108.42	667625	13880	667625	10014191616	9246203904	424.2	16	0
109.42	667625	13880	667625	10015760384	9247559680	400.1	16	0
110.43	667625	13880	667625	10016612352	9248763904	404.0	16	0
111.43	667625	13880	667625	10017837056	9250226176	400.1	16	0
112.44	667625	13880	667625	10019074048	9251577856	400.1	16	0
113.44	667625	13880	667625	10020757504	9252831232	404.0	16	0
114.44	667625	13880	667625	10021867520	9254334464	400.1	16	0
115.45	667625	13880	667625	10023608320	9255833600	404.2	16	0
116.45	667625	15035	667625	10026389504	9257115648	420.0	16	0
117.46	667625	15035	667625	10027483136	9258471424	400.1	16	0
118.46	667625	15035	667625	10029600768	9260093440	404.2	16	0
119.46	667625	15035	667625	10031005696	9261580288	400.2	16	0
120.47	667625	15035	667625	10032095232	9263157248	400.2	16	0
121.47	667625	15035	667625	10033049600	9264406528	404.0	16	0
122.47	667625	15035	667625	10034434048	9265786880	400.1	16	0
123.48	667625	15035	667625	10036224000	9267331072	404.1	16	0
124.48	667625	16207	667625	10039590912	9268768768	420.2	16	0
125.49	667625	16207	667625	10040696832	9270190080	400.2	16	0
126.49	667625	16207	667625	10042163200	9271676928	404.1	16	0
127.49	667625	16207	667625	10043490304	9273155584	400.2	16	0
128.50	667625	16207	667625	10044620800	9274515456	404.1	16	0
129.50	667625	16207	667625	10046083072	9275957248	400.2	16	0
130.51	667625	16207	667625	10047488000	9277288448	400.2	16	0
131.51	667625	16207	667625	10049568768	9278640128	404.1	16	0
132.51	667625	17333	667625	10052587520	9280282624	419.9	16	0
133.52	667625	17333	667625	10053664768	9281581056	404.0	16	0
134.52	667625	17333	667625	10055008256	9283026944	400.1	16	0
135.53	667625	17333	667625	10056253440	9284423680	400.0	16	0
136.53	667625	17333	667625	10057351168	9285844992	404.1	16	0
137.53	667625	17333	667625	10058928128	9287196672	400.1	16	0
138.54	667625	17333	667625	10060607488	9288577024	400.2	16	0
139.54	667625	17333	667625	10061729792	9289830400	404.0	16	0
140.54	667625	18470	667625	10063765504	9291100160	419.8	16	0
141.55	667625	18470	667625	10065207296	9292431360	404.0	16	0
142.55	667625	18470	667625	10066370560	9293758464	400.1	16	0
143.56	667625	18470	667625	10067984384	9295110144	400.2	16	0
144.56	667625	18470	667625	10069610496	9296502784	404.1	16	0
145.56	667625	18470	667625	10071187456	9298006016	400.1	16	0
146.57	667625	18470	667625	10072788992	9299226624	404.0	16	0
147.57	667625	18470	667625	10073313280	9300451328	400.0	16	0
148.58	667625	18503	667625	10074939392	9301991424	400.8	16	0
149.58	667625	18503	667625	10076348416	9303478272	404.2	16	0
150.58	667625	18503	667625	10077433856	9304911872	400.1	16	0
151.59	667625	18503	667625	10079354880	9308389376	400.2	16	0
152.59	667625	18503	667625	10080210944	9309470720	404.0	16	0
153.59	667625	18503	667625	10081849344	9310892032	400.1	16	0
154.60	667625	18503	667625	10083409920	9312251904	404.0	16	0
155.60	667625	18503	667625	10084302848	9313521664	400.1	16	0
156.61	667625	18503	667625	10086227968	9315348480	400.2	16	0
157.61	667625	18503	667625	10089000960	9317425152	404.1	16	0
158.61	667625	18503	667625	10090962944	9319628800	400.1	16	0
159.62	667625	18503	667625	10093355008	9321795584	404.1	16	0
160.62	667625	18503	667625	10095480832	9324056576	400.2	16	0
161.63	667625	19592	667625	10097717248	9325568000	419.2	16	0
162.63	667625	19592	667625	10098016256	9326272512	404.1	16	0
163.63	667625	19592	667625	10098814976	9327067136	400.2	16	0
164.64	667625	21837	667625	10101428224	9327362048	443.4	16	0
165.64	667625	21837	667625	10101092352	9327362048	400.0	16	0
166.65	667625	21837	667625	10101473280	9327362048	400.3	16	0
167.65	667625	21837	667625	10101661696	9327362048	404.1	16	0
168.65	667625	21837	667625	10101698560	9327366144	400.1	16	0
169.66	667625	21837	667625	10101239808	9327366144	400.8	16	0
170.66	667625	21837	667625	10101268480	9327374336	403.5	16	0
171.66	667625	21837	667625	10101080064	9327374336	400.2	16	0
172.67	667625	22993	667625	10103013376	9327374336	424.0	16	0
173.67	667625	22993	667625	10102927360	9327374336	400.2	16	0
174.68	667625	22993	667625	10102845440	9327374336	400.2	16	0
175.68	667625	22993	667625	10103246848	9327382528	404.2	16	0
176.68	667625	22993	667625	10102915072	9327382528	400.3	16	0
177.69	667625	22993	667625	10102874112	9327386624	404.0	16	0
178.69	667625	22993	667625	10103021568	9327386624	400.1	16	0
179.70	667625	22993	667625	10103320576	9327386624	400.2	16	0
180.70	667625	22993	667625	10102697984	9327386624	404.0	16	0
181.70	667625	22993	667625	10102833152	9327386624	400.1	16	0
182.71	667625	22993	667625	10102677504	9327390720	404.2	16	0
183.71	667625	22993	667625	10102566912	9327390720	400.1	16	0
184.72	667625	22993	667625	10102906880	9327394816	400.1	16	0
185.72	667625	22993	667625	10102009856	9327394816	404.0	16	0
186.72	667625	22993	667625	10102239232	9327394816	400.2	16	0
187.73	667625	22993	667625	10102108160	9327394816	400.1	16	0
188.73	667625	25318	667625	10105524224	9327398912	444.3	16	0
189.73	667625	25318	667625	10105561088	9327398912	400.1	16	0
190.74	667625	25318	667625	10104987648	9327403008	404.2	16	0
191.74	667625	25318	667625	10104954880	9327403008	399.9	16	0
192.75	667625	25318	667625	10105266176	9327403008	404.1	16	0
193.75	667625	25318	667625	10106408960	9327415296	400.0	16	0
194.76	667625	25318	667625	10106089472	9327415296	400.1	16	0
195.76	667625	26473	667625	10107383808	9327415296	424.1	16	0
196.76	667625	26473	667625	10107285504	9327415296	400.2	16	0
197.77	667625	26473	667625	10107064320	9327493120	400.1	16	0
198.77	667625	26473	667625	10109005824	9328893952	404.1	16	0
199.77	667625	26473	667625	10109620224	9330319360	400.2	16	0
200.78	667625	26473	667625	10110459904	9331486720	404.0	16	0
201.78	667625	26473	667625	10111598592	9332609024	400.0	16	0
202.79	667625	26473	667625	10112929792	9333796864	400.1	16	0
203.79	667625	26473	667625	10114121728	9334894592	404.0	16	0
204.79	667625	26473	667625	10115284992	9336107008	400.0	16	0
205.80	667625	26473	667625	10116825088	9337331712	404.0	16	0
206.80	667625	26473	667625	10118025216	9338470400	399.9	16	0
207.81	667625	26473	667625	10119102464	9339682816	400.0	16	0
208.81	667625	26473	667625	10120364032	9340837888	403.9	16	0
209.81	667625	26473	667625	10121441280	9342177280	400.1	16	0
210.82	667625	26473	667625	10122575872	9343553536	404.0	16	0
211.82	667625	26473	667625	10123988992	9344827392	400.0	16	0
212.83	667625	28769	667625	10128084992	9346269184	440.0	16	0
213.83	667625	28769	667625	10129252352	9347702784	404.1	16	0
214.83	667625	28769	667625	10130829312	9349070848	400.1	16	0
215.84	667625	28769	667625	10131935232	9350430720	404.1	16	0
216.84	667625	28769	667625	10133532672	9351671808	400.1	16	0
217.84	667625	28769	667625	10134564864	9352953856	400.1	16	0
218.85	667625	28769	667625	10135965696	9354354688	404.4	16	0
219.85	667625	28769	667625	10137227264	9355763712	400.4	16	0
220.86	667625	29908	667625	10139607040	9357053952	420.2	16	0
221.86	667625	29908	667625	10141106176	9358303232	404.2	16	0
222.86	667625	29908	667625	10141978624	9359413248	400.0	16	0
223.87	667625	29908	667625	10143100928	9360707584	404.1	16	0
224.87	667625	29908	667625	10144288768	9362124800	400.2	16	0
225.88	667625	29908	667625	10145624064	9363202048	400.0	16	0
226.88	667625	29908	667625	10147475456	9364697088	404.2	16	0
227.88	667625	29908	667625	10148872192	9366097920	400.1	16	0
228.89	667625	29908	667625	10150686720	9367527424	404.1	16	0
229.89	667625	29908	667625	10151440384	9368866816	400.0	16	0
230.90	667625	29908	667625	10152509440	9370251264	400.0	16	0
231.90	667625	29908	667625	10154373120	9371566080	404.0	16	0
232.90	667625	29908	667625	10155540480	9375088640	400.2	16	0
233.91	667625	29908	667625	10156421120	9376292864	404.2	16	0
234.91	667625	29908	667625	10157465600	9377337344	400.1	16	0
235.92	667625	29908	667625	10158440448	9378721792	400.4	16	0
236.92	667625	29908	667625	10159890432	9380020224	404.1	16	0
237.92	667625	32203	667625	10164269056	9381359616	441.9	16	0
238.93	667625	32203	667625	10165911552	9382879232	404.2	16	0
239.93	667625	32203	667625	10166665216	9384222720	400.3	16	0
240.94	667625	32203	667625	10168307712	9385607168	400.6	16	0
241.94	667625	32203	667625	10169401344	9387044864	404.2	16	0
242.94	667625	32203	667625	10170621952	9388183552	400.0	16	0
243.95	667625	32203	667625	10172448768	9389543424	404.0	16	0
244.95	667625	32203	667625	10173521920	9391005696	400.1	16	0
245.96	667625	33344	667625	10176491520	9392099328	419.9	16	0
246.96	667625	33344	667625	10178609152	9393598464	404.2	16	0
247.96	667625	33344	667625	10178936832	9394905088	400.1	16	0
248.97	667625	33344	667625	10180784128	9396297728	404.2	16	0
249.97	667625	33344	667625	10182090752	9397661696	400.0	16	0
250.98	667625	33344	667625	10182860800	9399201792	400.2	16	0
251.98	667625	33344	667625	10184499200	9400627200	404.0	16	0
252.98	667625	33344	667625	10185551872	9401749504	400.0	16	0
253.99	667625	33344	667625	10187427840	9403023360	404.0	16	0
254.99	667625	33344	667625	10188701696	9404321792	399.9	16	0
256.00	667625	33344	667625	10189697024	9405734912	400.1	16	0
257.00	667625	33344	667625	10190004224	9407062016	404.1	16	0
258.00	667625	33344	667625	10192080896	9408299008	400.3	16	0
259.01	667625	33344	667625	10193698816	9409740800	403.9	16	0
260.01	667625	33344	667625	10194714624	9410945024	400.0	16	0
261.01	667625	33344	667625	10195906560	9412354048	400.1	16	0
262.02	667625	34747	667625	10199584768	9413701632	428.1	16	0
263.02	667625	35655	667625	10201636864	9414889472	415.9	16	0
264.03	667625	35655	667625	10201550848	9416159232	400.1	16	0
265.03	667625	35655	667625	10202996736	9417383936	404.0	16	0
266.03	667625	35655	667625	10204360704	9418661888	400.0	16	0
267.04	667625	35655	667625	10205270016	9419866112	404.0	16	0
268.04	667625	35655	667625	10206580736	9420918784	399.9	16	0
269.05	667625	35655	667625	10207612928	9422172160	400.1	16	0
270.05	667625	35655	667625	10208350208	9423470592	404.3	16	0
271.05	667625	36809	667625	10210660352	9424760832	420.4	16	0
272.06	667625	36809	667625	10212360192	9426239488	404.7	16	0
273.06	667625	36809	667625	10214219776	9427476480	400.6	16	0
274.07	667625	36809	667625	10216177664	9428934656	400.7	16	0
275.07	667625	36809	667625	10217304064	9430163456	404.4	16	0
276.07	667625	36809	667625	10217930752	9431326720	400.5	16	0
277.08	667625	36809	667625	10219315200	9432801280	404.6	16	0
278.08	667625	36809	667625	10220810240	9434181632	400.6	16	0
279.09	667625	36809	667625	10222309376	9435496448	400.7	16	0
280.09	667625	36809	667625	10223157248	9436594176	404.4	16	0
281.09	667625	36809	667625	10224304128	9437757440	400.5	16	0
282.10	667625	36809	667625	10226028544	9438973952	404.6	16	0
283.10	667625	36809	667625	10227253248	9440432128	400.7	16	0
284.11	667625	36809	667625	10228957184	9442009088	400.7	16	0
285.11	667625	36809	667625	10229768192	9443192832	404.5	16	0
286.11	667625	36809	667625	10231500800	9444683776	400.8	16	0
287.12	667625	36843	667625	10232299520	9445826560	404.9	16	0
288.12	667625	36843	667625	10233753600	9447280640	400.7	16	0
289.13	667625	36843	667625	10235125760	9448583168	400.6	16	0
290.13	667625	36843	667625	10235969536	9449934848	404.6	16	0
291.13	667625	36843	667625	10237190144	9451216896	400.5	16	0
292.14	667625	36843	667625	10238726144	9452470272	404.5	16	0
293.14	667625	36843	667625	10240073728	9453854720	401.0	16	0
294.15	667625	36843	667625	10241888256	9455345664	400.4	16	0
