t_s	temp_kb	out_kb	converted_kb	mem_bytes	anon_bytes	cpu_pct	pids	fifos
0.00	0	0	0	5939200	327680	70.4	2	0
1.00	0	0	0	581914624	542744576	98.6	2	0
2.01	0	0	0	898727936	874909696	100.0	2	0
3.01	0	0	0	1334571008	1301942272	101.0	2	0
4.01	0	1	0	1752256512	1709789184	100.0	2	0
5.02	0	1	0	2203549696	2159706112	101.0	2	0
6.02	0	1	0	2556694528	2511405056	100.0	2	0
7.03	0	1	0	2798432256	2752532480	100.0	2	0
8.03	87194	2	87194	2927206400	2787102720	101.0	2	0
9.03	359956	2	359956	3207700480	2784202752	100.0	2	0
10.04	633360	2	633360	3488489472	2784202752	101.0	2	0
11.04	906281	2	906281	3768401920	2784202752	100.0	2	0
12.05	1179221	2	1179221	4048461824	2784202752	100.0	2	0
13.05	1335250	3	1335250	4951584768	3523866624	100.8	6	0
14.05	1335250	3	1335250	6808076288	5378953216	100.0	6	0
15.06	1335250	3	1335250	8633188352	7198212096	376.5	15	0
16.06	1335250	3	1335250	10461728768	9023811584	499.3	15	0
17.07	1335250	3	1335250	12339625984	10896502784	865.4	24	0
18.07	1335250	3	1335250	14193889280	12745867264	977.7	33	0
19.07	1335250	3	1335250	16033472512	14582087680	1303.5	33	0
20.08	1335250	3	1335250	17209933824	15755264000	1443.1	38	0
21.08	1335250	3	1335250	17235742720	15781195776	1608.5	38	0
22.09	1335250	3	1335250	17266495488	15812796416	1622.9	38	0
23.10	1335250	20	1335250	17300447232	15845601280	1623.8	38	0
24.10	1335250	20	1335250	17316118528	15862657024	1608.1	38	0
25.11	1335250	1447	1335250	17339604992	15883190272	1669.6	38	0
26.11	1335250	2323	1335250	17357008896	15899738112	1637.6	38	0
27.12	1335250	2770	1335250	17371488256	15912960000	1640.0	38	0
28.12	1335250	2770	1335250	17381670912	15924436992	1608.3	38	0
29.13	1335250	2770	1335250	17393254400	15936004096	1623.5	38	0
30.14	1335250	2902	1335250	17401114624	15943475200	1628.0	38	0
31.14	1335250	3465	1335250	17407578112	15949258752	1627.1	38	0
32.15	1335250	3465	1335250	17418256384	15959449600	1624.1	38	0
33.15	1335250	3465	1335250	17432088576	15973531648	1608.5	38	0
34.16	1335250	3465	1335250	17475551232	16018509824	1622.9	38	0
35.16	1335250	4127	1335250	17491329024	16032772096	1630.5	38	0
36.17	1335250	5552	1335250	17505656832	16045031424	1671.0	38	0
37.18	1335250	5552	1335250	17517199360	16056545280	1608.3	38	0
38.18	1335250	5552	1335250	17528233984	16067612672	1623.5	38	0
39.19	1335250	5784	1335250	17534128128	16074387456	1631.4	38	0
40.19	1335250	6945	1335250	17541468160	16080101376	1646.8	38	0
41.20	1335250	6945	1335250	17547718656	16086548480	1624.2	38	0
42.20	1335250	6945	1335250	17555574784	16094461952	1607.9	38	0
43.21	1335250	6945	1335250	17566126080	16104755200	1624.3	38	0
44.22	1335250	6945	1335250	17579864064	16118943744	1608.1	38	0
45.22	1335250	6945	1335250	17595322368	16133312512	1623.9	38	0
46.23	1335250	6945	1335250	17609232384	16146911232	1623.6	38	0
47.23	1335250	6945	1335250	17622470656	16160944128	1608.2	38	0
48.24	1335250	7525	1335250	17639657472	16177012736	1642.6	38	0
49.24	1335250	7525	1335250	17652563968	16190709760	1607.9	38	0
